Date,TY_US10Y,RX_BUND,G_GILT,OAT_FRANCE,ZINC,LEAD
2025-10-13,113.15625,129.4,91.24,122.09,3222.6,1943.65
2025-10-14,113.40625,129.68,91.95,122.69,2961.52,1954.52
2025-10-15,113.234375,130.14,92.43,123.38,2975.02,1954.49
2025-10-16,113.75,130.0,92.64,123.31,3004.2,1936.01
2025-10-17,113.46875,129.97,92.46,123.15,2960.35,1943.05
2025-10-20,113.59375,129.93,92.67,123.12,3010.59,1962.22
2025-10-21,113.75,130.21,92.92,123.3,3029.62,1960.31
2025-10-22,113.796875,130.1,93.54,123.23,3105.17,1966.02
2025-10-23,113.484375,129.97,93.55,123.01,3071.8,1988.44
2025-10-24,113.4375,129.46,93.44,122.43,3083.09,1993.16
2025-10-27,113.421875,129.57,93.65,122.61,3118.47,2002.9
2025-10-28,113.46875,129.57,93.74,122.65,3118.77,2001.96
2025-10-29,112.90625,129.57,93.78,122.77,3147.71,2002.63
2025-10-30,112.703125,129.36,93.72,122.65,3096.17,1999.01
2025-10-31,112.671875,129.39,93.62,122.57,3124.98,2000.78
2025-11-03,112.671875,129.12,93.37,122.45,3211.71,2008.43
2025-11-04,112.78125,129.29,93.66,122.53,3222.54,2008.08
2025-11-05,112.328125,129.05,93.14,122.27,3141.3,1997.28
2025-11-06,112.828125,129.18,93.41,122.38,3142.28,2023.04
2025-11-07,112.859375,129.12,93.21,122.27,3173.03,2040.29
2025-11-10,112.6875,129.13,93.24,122.5,3187.55,2050.45
2025-11-11,113.03125,129.23,93.87,122.69,3156.8,2046.99
2025-11-12,113.0,129.31,93.65,123.03,3188.84,2075.27
2025-11-13,112.765625,128.92,93.37,122.73,3168.64,2055.24
2025-11-14,112.53125,128.66,92.15,122.38,3190.31,2041.61
2025-11-17,112.640625,128.65,92.39,122.35,3098.97,2020.62
2025-11-18,112.78125,128.71,92.33,122.3,3020.37,1998.61
2025-11-19,112.6875,128.67,91.7,122.3,3023.14,1992.93
2025-11-20,112.875,128.62,91.92,122.16,3067.26,1986.53
2025-11-21,113.25,128.86,92.33,122.27,3041.5,1962.36
2025-11-24,113.375,128.82,92.27,122.44,3050.91,1955.51
2025-11-25,113.640625,129.12,92.87,122.9,3043.35,1951.35
2025-11-26,113.625,129.04,93.41,122.94,3135.67,1948.34
2025-11-27,,129.05,93.1,122.88,3098.08,1955.56
2025-11-28,113.421875,128.88,93.23,122.85,3169.06,1948.32
2025-12-01,112.9375,128.31,92.97,122.18,3240.61,1969.76
2025-12-02,113.0,128.24,92.88,121.99,3179.04,1961.41
2025-12-03,113.21875,128.32,93.3,122.06,3154.65,1963.54
2025-12-04,112.84375,128.1,93.35,121.81,3206.56,1980.37
2025-12-05,112.640625,127.82,92.94,121.78,3219.78,1958.35
2025-12-08,112.390625,127.42,92.4,121.39,3272.66,1951.43
2025-12-09,112.234375,127.53,92.77,120.47,3243.99,1932.5
2025-12-10,112.359375,127.43,92.75,120.35,3237.52,1934.08
2025-12-11,112.609375,127.58,93.09,120.53,3374.31,1941.25
2025-12-12,112.34375,127.43,92.71,120.27,3215.28,1918.8
2025-12-15,112.453125,127.58,92.98,120.54,3061.89,1889.48
2025-12-16,112.6875,127.56,92.72,120.58,3038.06,1914.84
2025-12-17,112.671875,127.41,93.1,120.38,3069.13,1933.81
2025-12-18,112.9375,127.57,93.09,120.54,3054.9,1938.05
2025-12-19,112.703125,127.16,92.69,120.09,3060.39,1957.27
2025-12-22,112.34375,126.96,92.49,119.91,3070.51,1941.95
2025-12-23,112.296875,127.46,92.77,120.5,3079.44,1954.85
2025-12-24,112.515625,,92.71,,3077.24,1969.77
2025-12-26,112.578125,,92.71,,,
2025-12-29,112.71875,127.8,92.96,120.88,3072.5,1976.11
2025-12-30,112.640625,127.57,91.21,120.59,3104.71,1981.34
2025-12-31,112.4375,,91.37,,3093.56,1980.58
