Date,Price,Open,High,Low,Vol.,Change %
02/28/2019,2784.49,2788.1101,2793.73,2782.51,4.45B,-0.28%
03/01/2019,2803.6899,2798.22,2808.02,2787.3799,3.99B,0.69%
03/04/2019,2792.8101,2814.3701,2816.8799,2767.6599,3.95B,-0.39%
03/05/2019,2789.6499,2794.4099,2796.4399,2782.97,3.63B,-0.11%
03/06/2019,2771.45,2790.27,2790.27,2768.6899,3.80B,-0.65%
03/07/2019,2748.9299,2766.53,2767.25,2739.0901,3.93B,-0.81%
03/08/2019,2743.0701,2730.79,2744.1299,2722.27,3.42B,-0.21%
03/11/2019,2783.3,2747.6101,2784.0,2747.6101,3.76B,1.47%
03/12/2019,2791.52,2787.3401,2798.3201,2786.73,3.43B,0.3%
03/13/2019,2810.9199,2799.78,2821.24,2799.78,3.78B,0.69%
03/14/2019,2808.48,2810.3799,2815.0,2803.46,3.51B,-0.09%
03/15/2019,2822.48,2810.79,2830.73,2810.79,5.97B,0.5%
03/18/2019,2832.9399,2822.6101,2835.4099,2821.99,3.62B,0.37%
03/19/2019,2832.5701,2840.76,2852.4199,2823.27,3.65B,-0.01%
03/20/2019,2824.23,2831.3401,2843.54,2812.4299,3.78B,-0.29%
03/21/2019,2854.8799,2819.72,2860.3101,2817.3799,3.61B,1.09%
03/22/2019,2800.71,2844.52,2846.1599,2800.47,4.25B,-1.9%
03/25/2019,2798.3601,2796.01,2809.79,2785.02,3.41B,-0.08%
03/26/2019,2818.46,2812.6599,2829.8701,2803.99,3.29B,0.72%
03/27/2019,2805.3701,2819.72,2825.5601,2787.72,3.42B,-0.46%
03/28/2019,2815.4399,2809.3999,2819.71,2798.77,3.19B,0.36%
03/29/2019,2834.3999,2828.27,2836.03,2819.23,3.75B,0.67%
04/01/2019,2867.1899,2848.6299,2869.3999,2848.6299,3.56B,1.16%
04/02/2019,2867.24,2868.24,2872.8999,2858.75,3.27B,0.0%
04/03/2019,2873.3999,2876.0901,2885.25,2865.1699,3.57B,0.21%
04/04/2019,2879.3899,2873.99,2881.28,2867.1399,3.04B,0.21%
04/05/2019,2892.74,2884.1599,2893.24,2882.99,3.16B,0.46%
04/08/2019,2895.77,2888.46,2895.95,2880.78,3.06B,0.1%
04/09/2019,2878.2,2886.5801,2886.8799,2873.3301,3.03B,-0.61%
04/10/2019,2888.21,2881.3701,2889.71,2879.1299,3.09B,0.35%
04/11/2019,2888.3201,2891.9199,2893.4199,2881.99,2.97B,0.0%
04/12/2019,2907.4099,2900.8601,2910.54,2898.3701,3.73B,0.66%
04/15/2019,2905.5801,2908.3201,2909.6001,2896.48,3.11B,-0.06%
04/16/2019,2907.0601,2912.26,2916.0601,2900.71,3.40B,0.05%
04/17/2019,2900.45,2916.04,2918.0,2895.45,3.65B,-0.23%
04/18/2019,2905.03,2904.8101,2908.3999,2891.8999,3.51B,0.16%
04/22/2019,2907.97,2898.78,2909.51,2896.3501,3.01B,0.1%
04/23/2019,2933.6799,2909.99,2936.3101,2908.53,3.67B,0.88%
04/24/2019,2927.25,2934.0,2936.8301,2926.05,3.47B,-0.22%
04/25/2019,2926.1699,2928.99,2933.1001,2912.8401,3.44B,-0.04%
04/26/2019,2939.8799,2925.8101,2939.8799,2917.5601,3.26B,0.47%
04/29/2019,2943.03,2940.5801,2949.52,2939.3501,3.15B,0.11%
04/30/2019,2945.8301,2937.1399,2948.22,2924.1101,3.94B,0.1%
05/01/2019,2923.73,2952.3301,2954.1299,2923.3601,3.67B,-0.75%
05/02/2019,2917.52,2922.1599,2931.6799,2900.5,3.80B,-0.21%
05/03/2019,2945.6399,2929.21,2947.8501,2929.21,3.36B,0.96%
05/06/2019,2932.47,2908.8899,2937.3201,2898.21,3.20B,-0.45%
05/07/2019,2884.05,2913.03,2913.03,2862.6001,3.79B,-1.65%
05/08/2019,2879.4199,2879.6101,2897.96,2873.28,3.54B,-0.16%
05/09/2019,2870.72,2859.8401,2875.97,2836.3999,3.66B,-0.3%
05/10/2019,2881.3999,2863.1001,2891.3101,2825.3899,3.57B,0.37%
05/13/2019,2811.8701,2840.1899,2840.1899,2801.4299,3.90B,-2.41%
05/14/2019,2834.4099,2820.1201,2852.54,2820.1201,3.35B,0.8%
05/15/2019,2850.96,2820.3799,2858.6799,2815.0801,3.14B,0.58%
05/16/2019,2876.3201,2855.8,2892.1499,2855.8,3.34B,0.89%
05/17/2019,2859.53,2858.6001,2885.48,2854.23,3.32B,-0.58%
05/20/2019,2840.23,2841.9399,2853.8601,2831.29,3.29B,-0.67%
05/21/2019,2864.3601,2854.02,2868.8799,2854.02,3.22B,0.85%
05/22/2019,2856.27,2856.0601,2865.47,2851.1101,3.19B,-0.28%
05/23/2019,2822.24,2836.7,2836.7,2805.49,3.90B,-1.19%
05/24/2019,2826.0601,2832.4099,2841.3601,2820.1899,2.89B,0.14%
05/28/2019,2802.3899,2830.03,2840.51,2801.5801,4.15B,-0.84%
05/29/2019,2783.02,2790.25,2792.03,2766.0601,3.70B,-0.69%
05/30/2019,2788.8601,2786.9399,2799.0,2776.74,3.28B,0.21%
05/31/2019,2752.0601,2766.1499,2768.98,2750.52,3.98B,-1.32%
06/03/2019,2744.45,2751.53,2763.0701,2728.8101,3.95B,-0.28%
06/04/2019,2803.27,2762.6399,2804.49,2762.6399,3.81B,2.14%
06/05/2019,2826.1499,2818.0901,2827.28,2800.9199,3.57B,0.82%
06/06/2019,2843.49,2828.51,2852.1001,2822.45,3.45B,0.61%
06/07/2019,2873.3401,2852.8701,2884.97,2852.8701,3.24B,1.05%
06/10/2019,2886.73,2885.8301,2904.77,2885.51,3.21B,0.47%
06/11/2019,2885.72,2903.27,2910.6101,2878.53,3.55B,-0.03%
06/12/2019,2879.8401,2882.73,2888.5701,2874.6799,3.04B,-0.2%
06/13/2019,2891.6399,2886.24,2895.24,2881.99,3.10B,0.41%
06/14/2019,2886.98,2886.8201,2894.45,2879.6201,2.99B,-0.16%
06/17/2019,2889.6699,2889.75,2897.27,2887.3,2.83B,0.09%
06/18/2019,2917.75,2906.71,2930.79,2905.4399,3.44B,0.97%
06/19/2019,2926.46,2920.55,2931.74,2911.4299,3.30B,0.3%
06/20/2019,2954.1799,2949.6001,2958.0601,2931.5,3.94B,0.95%
06/21/2019,2950.46,2952.71,2964.1499,2946.8701,5.00B,-0.13%
06/24/2019,2945.3501,2951.4199,2954.9199,2944.05,3.14B,-0.17%
06/25/2019,2917.3799,2945.78,2946.52,2916.01,3.58B,-0.95%
06/26/2019,2913.78,2926.0701,2932.5901,2912.99,3.51B,-0.12%
06/27/2019,2924.9199,2919.6599,2929.3,2918.5701,3.16B,0.38%
06/28/2019,2941.76,2932.9399,2943.98,2929.05,5.42B,0.58%
07/01/2019,2964.3301,2971.4099,2977.9299,2952.22,3.52B,0.77%
07/02/2019,2973.01,2964.6599,2973.21,2955.9199,3.22B,0.29%
07/03/2019,2995.8201,2978.0801,2995.8401,2977.96,1.96B,0.77%
07/05/2019,2990.4099,2984.25,2994.03,2967.97,2.43B,-0.18%
07/08/2019,2975.95,2979.77,2980.76,2970.0901,2.92B,-0.48%
07/09/2019,2979.6299,2965.52,2981.8999,2963.4399,3.03B,0.12%
07/10/2019,2993.0701,2989.3,3002.98,2984.6201,3.16B,0.45%
07/11/2019,2999.9099,2999.6201,3002.3301,2988.8,3.16B,0.23%
07/12/2019,3013.77,3003.3601,3013.9199,3001.8701,2.98B,0.46%
07/15/2019,3014.3,3017.8,3017.8,3008.77,2.88B,0.02%
07/16/2019,3004.04,3012.1299,3015.02,3001.1499,3.30B,-0.34%
07/17/2019,2984.4199,3005.1001,3005.26,2984.25,3.19B,-0.65%
07/18/2019,2995.1101,2978.8701,2998.28,2973.0901,3.37B,0.36%
07/19/2019,2976.6101,3004.26,3006.02,2975.8601,3.29B,-0.62%
07/22/2019,2985.03,2981.9299,2990.71,2976.6499,3.02B,0.28%
07/23/2019,3005.47,2994.74,3005.8999,2988.5601,3.33B,0.68%
07/24/2019,3019.5601,2998.77,3019.5901,2996.8201,3.43B,0.47%
07/25/2019,3003.6699,3016.26,3016.3101,2997.24,3.66B,-0.53%
07/26/2019,3025.8601,3013.25,3027.98,3012.5901,3.26B,0.74%
07/29/2019,3020.97,3024.47,3025.6101,3014.3,3.22B,-0.16%
07/30/2019,3013.1799,3007.6599,3017.1899,3000.9399,3.63B,-0.26%
07/31/2019,2980.3799,3016.22,3017.3999,2958.0801,4.63B,-1.09%
08/01/2019,2953.5601,2980.3201,3013.5901,2945.23,4.79B,-0.9%
08/02/2019,2932.05,2943.8999,2945.5,2914.1101,3.88B,-0.73%
08/05/2019,2844.74,2898.0701,2898.0701,2822.1201,4.54B,-2.98%
08/06/2019,2881.77,2861.1799,2884.3999,2847.4199,4.16B,1.3%
08/07/2019,2883.98,2858.6499,2892.1699,2825.71,4.51B,0.08%
08/08/2019,2938.0901,2896.21,2938.72,2894.47,4.12B,1.88%
08/09/2019,2918.6499,2930.51,2935.75,2900.1499,3.36B,-0.66%
08/12/2019,2882.7,2907.0701,2907.5801,2873.1399,3.33B,-1.23%
08/13/2019,2926.3201,2880.72,2943.3101,2877.05,3.86B,1.51%
08/14/2019,2840.6001,2894.1499,2894.1499,2839.6399,4.33B,-2.93%
08/15/2019,2847.6001,2846.2,2856.6699,2825.51,4.04B,0.25%
08/16/2019,2888.6799,2864.74,2893.6299,2864.74,3.52B,1.44%
08/19/2019,2923.6499,2913.48,2931.0,2913.48,3.22B,1.21%
08/20/2019,2900.51,2919.01,2923.6299,2899.6001,3.07B,-0.79%
08/21/2019,2924.4299,2922.04,2928.73,2917.9099,3.02B,0.82%
08/22/2019,2922.95,2930.9399,2939.0801,2904.51,2.89B,-0.05%
08/23/2019,2847.1101,2911.0701,2927.01,2834.97,3.94B,-2.59%
08/26/2019,2878.3799,2866.7,2879.27,2856.0,2.86B,1.1%
08/27/2019,2869.1599,2893.1399,2898.79,2860.5901,3.54B,-0.32%
08/28/2019,2887.9399,2861.28,2890.03,2853.05,3.10B,0.65%
08/29/2019,2924.5801,2910.3701,2930.5,2905.6699,3.18B,1.27%
08/30/2019,2926.46,2937.0901,2940.4299,2913.3201,3.01B,0.06%
09/03/2019,2906.27,2909.01,2914.3899,2891.8501,3.43B,-0.69%
09/04/2019,2937.78,2924.6699,2938.8401,2921.8601,3.17B,1.08%
09/05/2019,2976.0,2960.6001,2985.8601,2960.6001,3.90B,1.3%
09/06/2019,2978.71,2980.3301,2985.03,2972.51,3.21B,0.09%
09/09/2019,2978.4299,2988.4299,2989.4299,2969.3899,4.03B,-0.01%
09/10/2019,2979.3899,2971.01,2979.3899,2957.01,4.39B,0.03%
09/11/2019,3000.9299,2981.4099,3000.9299,2975.3101,3.93B,0.72%
09/12/2019,3009.5701,3009.0801,3020.74,3000.9199,3.80B,0.29%
09/13/2019,3007.3899,3012.21,3017.3301,3002.8999,3.56B,-0.07%
09/16/2019,2997.96,2996.4099,3002.1899,2990.6699,4.29B,-0.31%
09/17/2019,3005.7,2995.6699,3006.21,2993.73,3.67B,0.26%
09/18/2019,3006.73,3001.5,3007.8301,2978.5701,3.46B,0.03%
09/19/2019,3006.79,3010.3601,3021.99,3003.1599,3.27B,0.0%
09/20/2019,2992.0701,3008.4199,3016.3701,2984.6799,6.10B,-0.49%
09/23/2019,2991.78,2983.5,2999.1499,2982.23,3.19B,-0.01%
09/24/2019,2966.6001,3002.4299,3007.98,2957.73,3.87B,-0.84%
09/25/2019,2984.8701,2968.3501,2989.8201,2952.8601,3.33B,0.62%
09/26/2019,2977.6201,2985.73,2987.28,2963.71,3.08B,-0.24%
09/27/2019,2961.79,2985.47,2987.3101,2945.53,3.25B,-0.53%
09/30/2019,2976.74,2967.0701,2983.8501,2967.0701,3.25B,0.5%
10/01/2019,2940.25,2983.6899,2992.53,2938.7,3.56B,-1.23%
10/02/2019,2887.6101,2924.78,2924.78,2874.9299,3.91B,-1.79%
10/03/2019,2910.6299,2885.3799,2911.1299,2855.9399,3.52B,0.8%
10/04/2019,2952.01,2918.5601,2953.74,2918.5601,3.01B,1.42%
10/07/2019,2938.79,2944.23,2959.75,2935.6799,2.96B,-0.45%
10/08/2019,2893.0601,2920.3999,2925.47,2892.6599,3.37B,-1.56%
10/09/2019,2919.3999,2911.1001,2929.3201,2907.4099,2.74B,0.91%
10/10/2019,2938.1299,2918.55,2948.46,2917.1201,3.23B,0.64%
10/11/2019,2970.27,2963.0701,2993.28,2963.0701,3.58B,1.09%
10/14/2019,2966.1499,2965.8101,2972.8401,2962.9399,2.56B,-0.14%
10/15/2019,2995.6799,2973.6101,3003.28,2973.6101,3.35B,1.0%
10/16/2019,2989.6899,2989.6799,2997.54,2985.2,3.23B,-0.2%
10/17/2019,2997.95,3000.77,3008.29,2991.79,3.10B,0.28%
10/18/2019,2986.2,2996.8401,3000.0,2976.3101,3.27B,-0.39%
10/21/2019,3006.72,2996.48,3007.3301,2995.3501,3.27B,0.69%
10/22/2019,2995.99,3010.73,3014.5701,2995.04,3.53B,-0.36%
10/23/2019,3004.52,2994.01,3004.78,2991.21,3.41B,0.28%
10/24/2019,3010.29,3014.78,3016.0701,3000.4199,3.70B,0.19%
10/25/2019,3022.55,3003.3201,3027.3899,3001.9399,3.38B,0.41%
10/28/2019,3039.4199,3032.1201,3044.0801,3032.1201,3.52B,0.56%
10/29/2019,3036.8899,3035.3899,3047.8701,3034.8101,3.59B,-0.08%
10/30/2019,3046.77,3039.74,3050.1001,3025.96,3.78B,0.33%
10/31/2019,3037.5601,3046.8999,3046.8999,3023.1899,4.15B,-0.3%
11/01/2019,3066.9099,3050.72,3066.95,3050.72,3.96B,0.97%
11/04/2019,3078.27,3078.96,3085.2,3074.8701,4.18B,0.37%
11/05/2019,3074.6201,3080.8,3083.95,3072.1499,4.49B,-0.12%
11/06/2019,3076.78,3075.1001,3078.3401,3065.8899,4.47B,0.07%
11/07/2019,3085.1799,3087.02,3097.77,3080.23,4.15B,0.27%
11/08/2019,3093.0801,3081.25,3093.0901,3073.5801,3.51B,0.26%
11/11/2019,3087.01,3080.3301,3088.3301,3075.8201,3.04B,-0.2%
11/12/2019,3091.8401,3089.28,3102.6101,3084.73,3.50B,0.16%
11/13/2019,3094.04,3084.1799,3098.0601,3078.8,3.51B,0.07%
11/14/2019,3096.6299,3090.75,3098.2,3083.26,3.28B,0.08%
11/15/2019,3120.46,3107.9199,3120.46,3104.6001,3.36B,0.77%
11/18/2019,3122.03,3117.9099,3124.1699,3112.0601,3.44B,0.05%
11/19/2019,3120.1799,3127.45,3127.6399,3113.47,3.61B,-0.06%
11/20/2019,3108.46,3114.6599,3118.97,3091.4099,4.04B,-0.38%
11/21/2019,3103.54,3108.49,3110.1101,3094.55,3.74B,-0.16%
11/22/2019,3110.29,3111.4099,3112.8701,3099.26,3.24B,0.22%
11/25/2019,3133.6399,3117.4399,3133.8301,3117.4399,3.51B,0.75%
11/26/2019,3140.52,3134.8501,3142.6899,3131.0,4.60B,0.22%
11/27/2019,3153.6299,3145.49,3154.26,3143.4099,3.04B,0.42%
11/29/2019,3140.98,3147.1799,3150.3,3139.3401,1.74B,-0.4%
12/02/2019,3113.8701,3143.8501,3144.3101,3110.78,3.29B,-0.86%
12/03/2019,3093.2,3087.4099,3094.97,3070.3301,3.67B,-0.66%
12/04/2019,3112.76,3103.5,3119.3799,3102.53,3.70B,0.63%
12/05/2019,3117.4299,3119.21,3119.45,3103.76,3.36B,0.15%
12/06/2019,3145.9099,3134.6201,3150.6001,3134.6201,3.48B,0.91%
12/09/2019,3135.96,3141.8601,3148.8701,3135.46,3.40B,-0.32%
12/10/2019,3132.52,3135.3601,3142.1201,3126.0901,3.35B,-0.11%
12/11/2019,3141.6299,3135.75,3143.98,3133.21,3.26B,0.29%
12/12/2019,3168.5701,3141.23,3176.28,3138.47,4.00B,0.86%
12/13/2019,3168.8,3166.6499,3182.6799,3156.51,3.76B,0.01%
12/16/2019,3191.45,3183.6299,3197.71,3183.6299,4.07B,0.71%
12/17/2019,3192.52,3195.3999,3198.22,3191.03,3.84B,0.03%
12/18/2019,3191.1399,3195.21,3198.48,3191.1399,4.03B,-0.04%
12/19/2019,3205.3701,3192.3201,3205.48,3192.3201,3.78B,0.45%
12/20/2019,3221.22,3223.3301,3225.6499,3216.03,6.46B,0.49%
12/23/2019,3224.01,3226.05,3227.78,3222.3,3.06B,0.09%
12/24/2019,3223.3799,3225.45,3226.4299,3220.51,1.30B,-0.02%
12/26/2019,3239.9099,3227.2,3240.0801,3227.2,2.16B,0.51%
12/27/2019,3240.02,3247.23,3247.9299,3234.3701,2.43B,0.0%
12/30/2019,3221.29,3240.0901,3240.9199,3216.5701,3.02B,-0.58%
12/31/2019,3230.78,3215.1799,3231.72,3212.03,2.89B,0.29%
01/02/2020,3257.8501,3244.6699,3258.1399,3235.53,3.46B,0.84%
01/03/2020,3234.8501,3226.3601,3246.1499,3222.3401,3.48B,-0.71%
01/06/2020,3246.28,3217.55,3246.8401,3214.6399,3.70B,0.35%
01/07/2020,3237.1799,3241.8601,3244.9099,3232.4299,3.44B,-0.28%
01/08/2020,3253.05,3238.5901,3267.0701,3236.6699,3.73B,0.49%
01/09/2020,3274.7,3266.03,3275.5801,3263.6699,3.64B,0.67%
01/10/2020,3265.3501,3281.8101,3282.99,3260.8601,3.21B,-0.29%
01/13/2020,3288.1299,3271.1299,3288.1299,3268.4299,3.46B,0.7%
01/14/2020,3283.1499,3285.3501,3294.25,3277.1899,3.69B,-0.15%
01/15/2020,3289.29,3282.27,3298.6599,3280.6899,3.72B,0.19%
01/16/2020,3316.8101,3302.97,3317.1101,3302.8201,3.54B,0.84%
01/17/2020,3329.6201,3323.6599,3329.8799,3318.8601,3.73B,0.39%
01/21/2020,3320.79,3321.03,3329.79,3316.6101,4.10B,-0.27%
01/22/2020,3321.75,3330.02,3337.77,3320.04,3.62B,0.03%
01/23/2020,3325.54,3315.77,3326.8799,3301.8701,3.77B,0.11%
01/24/2020,3295.47,3333.1001,3333.1799,3281.53,3.71B,-0.9%
01/27/2020,3243.6299,3247.1599,3258.8501,3234.5,3.83B,-1.57%
01/28/2020,3276.24,3255.3501,3285.78,3253.22,3.53B,1.01%
01/29/2020,3273.3999,3289.46,3293.47,3271.8899,3.60B,-0.09%
01/30/2020,3283.6599,3256.45,3285.9099,3242.8,3.79B,0.31%
01/31/2020,3225.52,3282.3301,3282.3301,3214.6799,4.53B,-1.77%
02/03/2020,3248.9199,3235.6599,3268.4399,3235.6599,3.76B,0.73%
02/04/2020,3297.5901,3280.6101,3306.9199,3280.6101,4.00B,1.5%
02/05/2020,3334.6899,3324.9099,3337.5801,3313.75,4.12B,1.13%
02/06/2020,3345.78,3344.9199,3347.96,3334.3899,3.89B,0.33%
02/07/2020,3327.71,3335.54,3341.4199,3322.1201,3.73B,-0.54%
02/10/2020,3352.0901,3318.28,3352.26,3317.77,3.46B,0.73%
02/11/2020,3357.75,3365.8701,3375.6299,3352.72,3.76B,0.17%
02/12/2020,3379.45,3370.5,3381.47,3369.72,3.93B,0.65%
02/13/2020,3373.9399,3365.8999,3385.0901,3360.52,3.50B,-0.16%
02/14/2020,3380.1599,3378.0801,3380.6899,3366.1499,3.42B,0.18%
02/18/2020,3370.29,3369.04,3375.01,3355.6101,3.75B,-0.29%
02/19/2020,3386.1499,3380.3899,3393.52,3378.8301,3.61B,0.47%
02/20/2020,3373.23,3380.45,3389.1499,3341.02,4.02B,-0.38%
02/21/2020,3337.75,3360.5,3360.76,3328.45,3.91B,-1.05%
02/24/2020,3225.8899,3257.6101,3259.8101,3214.6499,4.85B,-3.35%
02/25/2020,3128.21,3238.9399,3246.99,3118.77,5.60B,-3.03%
02/26/2020,3116.3899,3139.8999,3182.51,3108.99,5.48B,-0.38%
02/27/2020,2978.76,3062.54,3097.0701,2977.3899,7.06B,-4.42%
02/28/2020,2954.22,2916.8999,2959.72,2855.8401,8.57B,-0.82%
03/02/2020,3090.23,2974.28,3090.96,2945.1899,6.38B,4.6%
03/03/2020,3003.3701,3096.46,3136.72,2976.6299,6.38B,-2.81%
03/04/2020,3130.1201,3045.75,3130.97,3034.3799,5.07B,4.22%
03/05/2020,3023.9399,3075.7,3083.04,2999.8301,5.58B,-3.39%
03/06/2020,2972.3701,2954.2,2985.9299,2901.54,6.56B,-1.71%
03/09/2020,2746.5601,2863.8899,2863.8899,2734.4299,8.44B,-7.6%
03/10/2020,2882.23,2813.48,2882.5901,2734.0,7.64B,4.94%
03/11/2020,2741.3799,2825.6001,2825.6001,2707.22,7.43B,-4.89%
03/12/2020,2480.6399,2630.8601,2660.95,2478.8601,8.85B,-9.51%
03/13/2020,2711.02,2569.99,2711.3301,2492.3701,8.30B,9.29%
03/16/2020,2386.1299,2508.5901,2562.98,2380.9399,7.81B,-11.98%
03/17/2020,2529.1899,2425.6599,2553.9299,2367.04,8.37B,6.0%
03/18/2020,2398.1001,2436.5,2453.5701,2280.52,8.80B,-5.18%
03/19/2020,2409.3899,2393.48,2466.97,2319.78,7.96B,0.47%
03/20/2020,2304.9199,2431.9399,2453.01,2295.5601,9.05B,-4.34%
03/23/2020,2237.3999,2290.71,2300.73,2191.8601,7.41B,-2.93%
03/24/2020,2447.3301,2344.4399,2449.71,2344.4399,7.56B,9.38%
03/25/2020,2475.5601,2457.77,2571.4199,2407.53,8.30B,1.15%
03/26/2020,2630.0701,2501.29,2637.01,2500.72,7.77B,6.24%
03/27/2020,2541.47,2555.8701,2615.9099,2520.02,6.20B,-3.37%
03/30/2020,2626.6499,2558.98,2631.8,2545.28,5.75B,3.35%
03/31/2020,2584.5901,2614.6899,2641.3899,2571.1499,6.58B,-1.6%
04/01/2020,2470.5,2498.0801,2522.75,2447.49,5.96B,-4.41%
04/02/2020,2526.8999,2458.54,2533.22,2455.79,6.46B,2.28%
04/03/2020,2488.6499,2514.9199,2538.1799,2459.96,6.10B,-1.51%
04/06/2020,2663.6799,2578.28,2676.8501,2574.5701,6.40B,7.03%
04/07/2020,2659.4099,2738.6499,2756.8899,2657.6699,7.05B,-0.16%
04/08/2020,2749.98,2685.0,2760.75,2663.3,5.88B,3.41%
04/09/2020,2789.8201,2776.99,2818.5701,2762.3601,7.90B,1.45%
04/13/2020,2761.6299,2782.46,2782.46,2721.1699,5.32B,-1.01%
04/14/2020,2846.0601,2805.1001,2851.8501,2805.1001,5.62B,3.06%
04/15/2020,2783.3601,2795.6399,2801.8799,2761.54,5.21B,-2.2%
04/16/2020,2799.55,2799.3401,2806.51,2764.3201,5.23B,0.58%
04/17/2020,2874.5601,2842.4299,2879.22,2830.8799,5.80B,2.68%
04/20/2020,2823.1599,2845.6201,2868.98,2820.4299,5.23B,-1.79%
04/21/2020,2736.5601,2784.8101,2785.54,2727.1001,5.12B,-3.07%
04/22/2020,2799.3101,2787.8899,2815.1001,2775.95,5.08B,2.29%
04/23/2020,2797.8,2810.4199,2844.8999,2794.26,5.77B,-0.05%
04/24/2020,2836.74,2812.6399,2842.71,2791.76,5.38B,1.39%
04/27/2020,2878.48,2854.6499,2887.72,2852.8899,5.20B,1.47%
04/28/2020,2863.3899,2909.96,2921.1499,2860.71,5.69B,-0.52%
04/29/2020,2939.51,2918.46,2954.8601,2912.1599,6.65B,2.66%
04/30/2020,2912.4299,2930.9099,2930.9099,2892.47,6.54B,-0.92%
05/01/2020,2830.71,2869.0901,2869.0901,2821.6101,4.76B,-2.81%
05/04/2020,2842.74,2815.01,2844.24,2797.8501,4.74B,0.42%
05/05/2020,2868.4399,2868.8799,2898.23,2863.55,5.14B,0.9%
05/06/2020,2848.4199,2883.1399,2891.1101,2847.6499,4.89B,-0.7%
05/07/2020,2881.1899,2878.26,2901.9199,2876.48,5.18B,1.15%
05/08/2020,2929.8,2908.8301,2932.1599,2902.8799,4.88B,1.69%
05/11/2020,2930.1899,2915.46,2944.25,2903.4399,4.82B,0.01%
05/12/2020,2870.1201,2939.5,2945.8201,2869.5901,5.12B,-2.05%
05/13/2020,2820.0,2865.8601,2874.1399,2793.1499,6.15B,-1.75%
05/14/2020,2852.5,2794.54,2852.8,2766.6399,5.65B,1.15%
05/15/2020,2863.7,2829.95,2865.01,2816.78,5.51B,0.39%
05/18/2020,2953.9099,2913.8601,2968.0901,2913.8601,6.37B,3.15%
05/19/2020,2922.9399,2948.5901,2964.21,2922.3501,4.98B,-1.05%
05/20/2020,2971.6101,2953.6299,2980.29,2953.6299,5.01B,1.67%
05/21/2020,2948.51,2969.95,2978.5,2938.5701,4.98B,-0.78%
05/22/2020,2955.45,2948.05,2956.76,2933.5901,3.97B,0.24%
05/26/2020,2991.77,3004.0801,3021.72,2988.1699,5.85B,1.23%
05/27/2020,3036.1299,3015.6499,3036.25,2969.75,6.40B,1.48%
