Date,Price,Open,High,Low,Vol.,Change %
10/01/2021,6517.6899,6421.1001,6535.46,6412.7002,94.02M,-0.04%
10/04/2021,6477.6602,6484.8999,6540.96,6452.7798,73.99M,-0.61%
10/05/2021,6576.2798,6481.7202,6577.29,6481.7202,86.15M,1.52%
10/06/2021,6493.1201,6509.6001,6510.4702,6421.6401,98.81M,-1.26%
10/07/2021,6600.1899,6563.2402,6616.5298,6545.7402,91.00M,1.65%
10/08/2021,6559.9902,6609.5098,6617.3398,6559.9902,70.18M,-0.61%
10/11/2021,6570.54,6546.0698,6574.2202,6522.5498,68.97M,0.16%
10/12/2021,6548.1099,6495.1499,6548.1099,6491.5801,70.00M,-0.34%
10/13/2021,6597.3799,6539.6099,6606.3599,6510.27,75.94M,0.75%
10/14/2021,6685.21,6651.1802,6692.9399,6618.79,71.37M,1.33%
10/15/2021,6727.52,6714.2598,6746.8101,6703.2598,84.11M,0.63%
10/18/2021,6673.1001,6697.29,6697.6001,6642.1602,64.53M,-0.81%
10/19/2021,6669.8501,6690.9502,6692.1401,6650.8398,63.60M,-0.05%
10/20/2021,6705.6099,6636.6099,6715.52,6636.6099,65.96M,0.54%
10/21/2021,6686.1699,6673.1401,6699.21,6658.9502,63.93M,-0.29%
10/22/2021,6733.6899,6720.9199,6765.46,6716.1499,65.95M,0.71%
10/25/2021,6712.8701,6752.98,6752.98,6707.3198,58.59M,-0.31%
10/26/2021,6766.5098,6723.0601,6775.8198,6711.21,79.34M,0.8%
10/27/2021,6753.52,6755.6299,6771.1899,6731.8599,68.74M,-0.19%
10/28/2021,6804.2202,6750.7798,6804.2202,6750.7798,75.98M,0.75%
10/29/2021,6830.3398,6778.79,6830.3398,6748.5298,89.55M,0.38%
11/01/2021,6893.29,6870.2798,6908.6499,6859.4399,67.29M,0.92%
11/02/2021,6927.0298,6883.0601,6933.3501,6879.6899,64.19M,0.49%
11/03/2021,6950.6499,6919.4702,6955.1001,6917.75,65.52M,0.34%
11/04/2021,6987.79,6977.6201,6993.0098,6962.0098,76.56M,0.53%
11/05/2021,7040.79,6983.7998,7063.3999,6983.7998,79.99M,0.76%
11/08/2021,7047.48,7041.6001,7067.1001,7037.6699,66.51M,0.1%
11/09/2021,7043.27,7023.5801,7079.5801,7016.73,71.28M,-0.06%
11/10/2021,7045.1602,7046.1699,7053.27,7014.9399,85.63M,0.03%
11/11/2021,7059.5498,7038.8398,7072.6299,7032.3501,74.34M,0.2%
11/12/2021,7091.3999,7062.54,7097.46,7056.9302,64.25M,0.45%
11/15/2021,7128.6299,7090.96,7136.1299,7088.71,64.26M,0.53%
11/16/2021,7152.6001,7146.3701,7164.27,7136.2998,69.02M,0.34%
11/17/2021,7156.8501,7149.2998,7167.7998,7147.0098,68.24M,0.06%
11/18/2021,7141.98,7155.0498,7181.5498,7136.8599,75.85M,-0.21%
11/19/2021,7112.29,7172.7202,7183.0801,7068.4302,117.99M,-0.42%
11/22/2021,7105.0,7130.2402,7143.6001,7087.6699,85.21M,-0.1%
11/23/2021,7044.6201,7064.3799,7112.4902,7002.5601,73.75M,-0.85%
11/24/2021,7042.23,7052.1802,7089.1099,6983.98,75.26M,-0.03%
11/25/2021,7075.8701,7067.6099,7079.4902,7047.8599,57.49M,0.48%
11/26/2021,6739.73,6814.8999,6861.1499,6725.0801,159.61M,-4.75%
11/29/2021,6776.25,6831.4102,6841.79,6760.3101,108.06M,0.54%
11/30/2021,6721.1602,6679.0298,6780.8799,6655.8599,182.69M,-0.81%
12/01/2021,6881.8701,6774.7998,6902.46,6750.6499,101.77M,2.39%
12/02/2021,6795.75,6794.77,6850.3701,6762.7402,101.89M,-1.25%
12/03/2021,6765.52,6860.73,6872.79,6730.6299,83.34M,-0.44%
12/06/2021,6865.7798,6810.9302,6888.0698,6776.1699,84.99M,1.48%
12/07/2021,7065.3901,6934.6802,7066.9502,6934.6802,96.22M,2.91%
12/08/2021,7014.5698,7064.1201,7104.0601,7014.5698,80.20M,-0.72%
12/09/2021,7008.23,7035.9302,7044.9902,6983.3301,64.07M,-0.09%
12/10/2021,6991.6802,6960.3901,7025.8799,6960.3901,63.50M,-0.24%
12/13/2021,6942.9102,7004.7598,7029.3799,6929.1299,75.95M,-0.7%
12/14/2021,6895.3101,6978.77,6993.2998,6891.3398,88.57M,-0.69%
12/15/2021,6927.6299,6923.52,6949.9199,6904.9399,74.22M,0.47%
12/16/2021,7005.0698,7054.9199,7054.9199,6987.9502,101.54M,1.12%
12/17/2021,6926.6299,6982.0698,7011.6099,6884.9102,148.48M,-1.12%
12/20/2021,6870.1001,6783.8301,6872.75,6747.6899,86.31M,-0.82%
12/21/2021,6964.9902,6935.6602,6967.9302,6888.52,75.49M,1.38%
12/22/2021,7051.6699,6982.5298,7051.6699,6963.71,55.61M,1.24%
12/23/2021,7106.1499,7071.9302,7119.8701,7049.9199,54.43M,0.77%
12/24/2021,7086.5801,7091.6001,7116.8799,7086.5801,11.95M,-0.28%
12/27/2021,7140.3901,7070.1401,7149.1401,7062.3999,34.92M,0.76%
12/28/2021,7181.1099,7141.8501,7187.7598,7141.6699,36.15M,0.57%
12/29/2021,7161.52,7179.1099,7201.6499,7137.3501,37.48M,-0.27%
12/30/2021,7173.23,7167.5298,7189.8398,7156.79,35.43M,0.16%
12/31/2021,7153.0298,7153.6602,7163.73,7139.6001,18.79M,-0.28%
01/03/2022,7217.2202,7197.3999,7245.6602,7195.8198,54.64M,0.9%
01/04/2022,7317.4102,7273.5698,7332.21,7250.2402,77.54M,1.39%
01/05/2022,7376.3701,7320.48,7384.8599,7313.5298,0,0.81%
01/06/2022,7249.6602,7264.0,7316.0601,7240.8799,89.79M,-1.72%
01/07/2022,7219.48,7250.79,7269.6499,7178.1802,78.60M,-0.42%
01/10/2022,7115.77,7245.21,7250.2402,7105.5498,80.61M,-1.44%
01/11/2022,7183.3799,7185.21,7227.71,7160.4399,71.63M,0.95%
01/12/2022,7237.1899,7235.4702,7249.8799,7183.3799,85.27M,0.75%
01/13/2022,7201.1401,7215.48,7227.3501,7166.9399,81.83M,-0.5%
01/14/2022,7143.0,7132.5898,7171.3999,7119.0098,79.77M,-0.81%
01/17/2022,7201.6401,7167.5298,7213.7002,7148.98,53.47M,0.82%
01/18/2022,7133.8301,7172.4302,7175.46,7098.1899,78.56M,-0.94%
01/19/2022,7172.98,7104.1099,7211.2402,7104.1099,84.17M,0.55%
01/20/2022,7194.1602,7190.02,7199.9702,7123.6201,76.93M,0.3%
01/21/2022,7068.5898,7088.4399,7122.0601,7013.4902,110.70M,-1.75%
01/24/2022,6787.79,7014.8398,7070.9199,6754.2402,0,-3.97%
01/25/2022,6837.96,6870.27,6890.54,6776.7998,98.21M,0.74%
01/26/2022,6981.96,6901.7402,7024.1401,6901.7402,0,2.11%
01/27/2022,7023.7998,6879.6401,7053.4502,6873.6001,100.08M,0.6%
01/28/2022,6965.8799,7043.4302,7053.0,6846.2202,106.66M,-0.82%
01/31/2022,6999.2002,7039.71,7043.2202,6937.1001,90.91M,0.48%
02/01/2022,7099.4902,7052.2998,7105.23,7035.9102,81.61M,1.43%
02/02/2022,7115.27,7117.4502,7150.54,7109.2998,0,0.22%
02/03/2022,7005.6299,7115.2998,7125.5801,6995.4102,88.71M,-1.54%
02/04/2022,6951.3799,7049.7998,7066.4399,6914.77,0,-0.77%
02/07/2022,7009.25,6987.1699,7025.5898,6929.71,72.65M,0.83%
02/08/2022,7028.4102,7008.2002,7085.6401,6994.1499,95.66M,0.27%
02/09/2022,7130.8799,7086.3398,7146.3101,7086.3398,86.89M,1.46%
02/10/2022,7101.5498,7141.6899,7169.6299,7051.6001,86.51M,-0.41%
02/11/2022,7011.6001,7025.5,7071.0098,6992.0898,82.86M,-1.27%
02/14/2022,6852.2002,6868.0698,6875.3101,6757.3301,117.97M,-2.27%
02/15/2022,6979.9702,6830.7402,6983.1401,6823.4502,92.47M,1.86%
02/16/2022,6964.98,7009.6899,7031.9302,6931.0898,74.79M,-0.21%
02/17/2022,6946.8198,6999.1299,7017.0698,6905.6899,90.18M,-0.26%
02/18/2022,6929.6299,6951.8301,6995.6201,6895.0898,87.35M,-0.25%
02/21/2022,6788.3398,6984.3101,6986.8301,6744.1299,0,-2.04%
02/22/2022,6787.6001,6633.7402,6834.77,6633.7402,101.46M,-0.01%
02/23/2022,6780.6699,6801.6602,6904.8101,6768.3799,86.39M,-0.1%
02/24/2022,6521.0498,6496.25,6617.0898,6432.8901,207.95M,-3.83%
02/25/2022,6752.4302,6571.9502,6762.7798,6521.5601,152.43M,3.55%
02/28/2022,6658.8301,6620.48,6684.54,6516.1602,171.93M,-1.39%
03/01/2022,6396.4902,6646.1602,6662.25,6396.4902,171.61M,-3.94%
03/02/2022,6498.02,6359.98,6544.1499,6312.2998,169.99M,1.59%
03/03/2022,6378.3701,6488.25,6543.77,6361.6001,132.46M,-1.84%
03/04/2022,6061.6602,6308.3398,6321.0898,6061.6602,180.59M,-4.97%
03/07/2022,5982.27,5887.8301,6115.23,5756.3799,243.01M,-1.31%
03/08/2022,5962.96,5906.6201,6169.6001,5903.1001,168.21M,-0.32%
03/09/2022,6387.8301,6131.2798,6387.8301,6122.7998,189.78M,7.13%
03/10/2022,6207.2002,6376.5698,6380.77,6166.1099,148.75M,-2.83%
03/11/2022,6260.25,6233.1201,6466.1201,6165.4102,136.39M,0.85%
03/14/2022,6369.9399,6298.96,6421.0801,6271.8198,113.23M,1.75%
03/15/2022,6355.0,6294.7202,6383.75,6206.0498,102.70M,-0.23%
03/16/2022,6588.6401,6484.3301,6680.0,6481.7002,145.25M,3.68%
03/17/2022,6612.52,6617.23,6635.3101,6530.79,100.58M,0.36%
03/18/2022,6620.2402,6613.9502,6620.2402,6499.5898,191.79M,0.12%
03/21/2022,6582.3301,6608.79,6642.46,6574.0698,78.34M,-0.57%
03/22/2022,6659.4102,6586.6499,6666.8398,6578.9102,79.02M,1.17%
03/23/2022,6581.4302,6674.6802,6684.7002,6559.3101,76.82M,-1.17%
03/24/2022,6555.77,6593.1499,6636.5801,6541.3198,82.20M,-0.39%
03/25/2022,6553.6802,6569.4502,6615.8999,6538.7998,73.94M,-0.03%
03/28/2022,6589.1099,6578.7202,6683.7002,6572.0098,78.39M,0.54%
03/29/2022,6792.1602,6675.1499,6829.3999,6658.7798,110.15M,3.08%
03/30/2022,6741.5898,6771.0898,6771.0898,6705.6899,80.09M,-0.74%
03/31/2022,6659.8701,6759.4199,6776.1299,6658.7402,81.44M,-1.21%
04/01/2022,6684.3101,6672.98,6708.5601,6635.27,65.15M,0.37%
04/04/2022,6731.3701,6709.6001,6745.2202,6641.6099,65.19M,0.7%
04/05/2022,6645.5098,6731.3398,6743.6201,6603.4399,103.82M,-1.28%
04/06/2022,6498.8301,6634.8301,6643.75,6442.4399,104.81M,-2.21%
04/07/2022,6461.6802,6530.8198,6582.3398,6451.1001,94.48M,-0.57%
04/08/2022,6548.2202,6540.2002,6581.5601,6494.6299,91.67M,1.34%
04/11/2022,6555.8101,6558.5298,6614.96,6502.1401,87.32M,0.12%
04/12/2022,6537.4102,6454.25,6570.75,6424.9702,84.72M,-0.28%
04/13/2022,6542.1401,6519.1602,6563.96,6478.4502,72.47M,0.07%
04/14/2022,6589.3501,6557.6602,6607.5498,6541.8999,79.05M,0.72%
04/19/2022,6534.79,6545.9702,6566.7998,6494.3301,0,-0.83%
04/20/2022,6624.9102,6557.96,6636.5498,6542.21,87.01M,1.38%
04/21/2022,6715.1001,6642.71,6757.75,6636.79,88.76M,1.36%
04/22/2022,6581.4199,6618.6899,6654.6401,6572.8701,83.47M,-1.99%
04/25/2022,6449.3799,6450.8999,6512.2598,6408.71,94.93M,-2.01%
04/26/2022,6414.5698,6520.0098,6535.9199,6412.4902,95.23M,-0.54%
04/27/2022,6445.2598,6427.3999,6474.96,6338.6099,92.04M,0.48%
04/28/2022,6508.1401,6520.5298,6575.9502,6435.75,76.05M,0.98%
04/29/2022,6533.77,6557.6602,6601.1499,6514.1001,83.80M,0.39%
05/02/2022,6425.6099,6469.3101,6474.8101,6308.4702,87.52M,-1.66%
05/03/2022,6476.1802,6463.73,6507.1299,6423.0298,83.36M,0.79%
05/04/2022,6395.6802,6482.2598,6494.9902,6395.6802,72.30M,-1.24%
05/05/2022,6368.3999,6549.4902,6558.9102,6350.6602,96.42M,-0.43%
05/06/2022,6258.3599,6318.6602,6322.4302,6213.6401,113.12M,-1.73%
05/09/2022,6086.02,6207.1499,6260.8501,6086.02,91.59M,-2.75%
05/10/2022,6116.9102,6151.52,6206.5601,6116.9102,90.24M,0.51%
05/11/2022,6269.73,6173.1001,6269.73,6137.2402,106.22M,2.5%
05/12/2022,6206.2598,6130.6899,6238.25,6098.2202,105.84M,-1.01%
05/13/2022,6362.6802,6250.1602,6363.2402,6238.79,85.96M,2.52%
05/16/2022,6347.77,6315.6802,6369.0498,6286.02,75.09M,-0.23%
05/17/2022,6430.1899,6379.3398,6448.3301,6373.73,86.95M,1.3%
05/18/2022,6352.9399,6440.2998,6455.7998,6342.6699,80.31M,-1.2%
05/19/2022,6272.71,6279.6899,6288.9902,6196.1899,86.23M,-1.26%
05/20/2022,6285.2402,6305.46,6377.5801,6264.8398,92.86M,0.2%
05/23/2022,6358.7402,6350.8799,6358.7402,6263.96,82.64M,1.17%
05/24/2022,6253.1401,6282.3198,6322.7402,6243.8398,72.01M,-1.66%
05/25/2022,6298.6401,6296.2798,6319.29,6229.8398,75.14M,0.73%
05/26/2022,6410.5801,6301.4902,6424.8799,6298.4502,66.12M,1.78%
05/27/2022,6515.75,6445.25,6519.73,6424.8501,70.89M,1.64%
05/30/2022,6562.3901,6547.8599,6582.0498,6536.77,69.80M,0.72%
05/31/2022,6468.7998,6539.8599,6543.4199,6457.5298,162.34M,-1.43%
06/01/2022,6418.8901,6509.1899,6510.2598,6414.2202,74.75M,-0.77%
06/02/2022,6500.4399,6447.3701,6506.6001,6447.2998,57.96M,1.27%
06/03/2022,6485.2998,6545.0,6547.8198,6473.7402,48.24M,-0.23%
06/06/2022,6548.7798,6533.8198,6593.1499,6533.8198,60.14M,0.98%
06/07/2022,6500.3501,6523.1602,6523.6001,6459.9199,66.10M,-0.74%
06/08/2022,6448.6299,6517.5498,6517.5498,6413.8701,73.24M,-0.8%
06/09/2022,6358.46,6412.5801,6456.9102,6342.9902,72.80M,-1.4%
06/10/2022,6187.23,6316.4102,6325.8901,6177.3101,103.76M,-2.69%
06/13/2022,6022.3198,6088.0498,6122.2598,6006.2798,106.54M,-2.67%
06/14/2022,5949.8398,6063.7998,6075.3701,5934.1201,85.95M,-1.2%
06/15/2022,6030.1299,6022.8398,6062.6201,5972.3101,93.77M,1.35%
06/16/2022,5886.2402,6003.6602,6018.1001,5872.2002,99.48M,-2.39%
06/17/2022,5882.6499,5906.8599,5974.0601,5870.6401,181.21M,-0.06%
06/20/2022,5920.0898,5901.5801,5920.0898,5855.9302,66.00M,0.64%
06/21/2022,5964.6602,5943.52,6032.2402,5943.0801,63.11M,0.75%
06/22/2022,5916.6299,5879.0898,5938.46,5834.46,87.62M,-0.81%
06/23/2022,5883.3301,5880.2998,5957.1299,5830.8701,89.90M,-0.56%
06/24/2022,6073.3501,5918.2598,6085.9902,5914.6699,85.41M,3.23%
06/27/2022,6047.3101,6105.2002,6156.6001,6030.6099,66.24M,-0.43%
06/28/2022,6086.02,6099.1499,6141.9399,6077.9502,64.30M,0.64%
06/29/2022,6031.48,6021.6899,6071.9102,5995.75,0,-0.9%
06/30/2022,5922.8599,5926.7402,5931.5498,5852.2998,115.33M,-1.8%
07/01/2022,5931.0601,5875.6001,5975.8301,5857.3398,72.81M,0.14%
