Asset1,Asset2,Cat1,Cat2,Intra_Inter,Corr_Lag0,Corr_Lag-5,Corr_Lag-4,Corr_Lag-3,Corr_Lag-2,Corr_Lag-1,Corr_Lag+1,Corr_Lag+2,Corr_Lag+3,Corr_Lag+4,Corr_Lag+5,Best_Lag,Best_Corr,Best_AbsCorr,Leader,Follower,Lead_Days,Lag_Gain
G_GILT,RUSSELL2000,Bonds,Indices,Inter,-0.028,-0.0093,-0.0256,0.03,0.0362,0.0476,0.0273,0.015,0.0442,-0.0201,-0.0036,-1,0.0476,0.0476,RUSSELL2000,G_GILT,1,0.0196
G_GILT,EUROSTOXX50,Bonds,Indices,Inter,-0.0963,0.02,-0.0064,0.0079,0.0477,0.0396,0.0362,0.0253,0.0377,-0.0039,-0.0276,0,-0.0963,0.0963,Contemporain,Contemporain,0,0.0
G_GILT,VIX,Bonds,Indices,Inter,0.0582,0.0037,0.0116,-0.0109,-0.0113,-0.0386,-0.0345,0.0068,-0.0287,0.0113,-0.0084,0,0.0582,0.0582,Contemporain,Contemporain,0,0.0
OAT_FRANCE,ZINC,Bonds,Commodites,Inter,-0.0293,0.0025,-0.0334,-0.0033,0.0343,-0.0111,0.0519,0.0011,0.0063,0.0366,0.0043,1,0.0519,0.0519,OAT_FRANCE,ZINC,1,0.0226
OAT_FRANCE,LEAD,Bonds,Commodites,Inter,-0.0165,-0.0024,-0.0341,0.0032,0.0266,-0.0353,0.0486,0.0045,-0.0102,0.0103,-0.018,1,0.0486,0.0486,OAT_FRANCE,LEAD,1,0.0321
OAT_FRANCE,AUDJPY,Bonds,FX_G10,Inter,-0.0302,-0.0423,0.0022,0.002,0.0006,-0.0105,-0.1333,0.0069,0.0277,-0.0113,-0.0101,1,-0.1333,0.1333,OAT_FRANCE,AUDJPY,1,0.1031
OAT_FRANCE,AUDUSD,Bonds,FX_G10,Inter,0.0253,-0.0389,-0.0242,0.0295,0.0239,0.0034,0.0582,-0.001,0.0265,-0.0026,0.0067,1,0.0582,0.0582,OAT_FRANCE,AUDUSD,1,0.0329
OAT_FRANCE,BRENT_CRUDE,Bonds,Commodites,Inter,-0.1033,0.0495,-0.0043,-0.016,-0.011,-0.0261,0.0024,0.0192,0.0279,0.0357,0.0167,0,-0.1033,0.1033,Contemporain,Contemporain,0,0.0
OAT_FRANCE,WTI_CRUDE,Bonds,Commodites,Inter,-0.0951,0.048,0.0048,-0.0194,-0.0175,-0.0293,0.0127,0.0226,0.0416,0.0353,0.0108,0,-0.0951,0.0951,Contemporain,Contemporain,0,0.0
OAT_FRANCE,EURCHF,Bonds,FX_G10,Inter,-0.0154,-0.0345,-0.0164,-0.0095,0.0142,0.0096,-0.0943,0.0097,0.0012,-0.0306,-0.0233,1,-0.0943,0.0943,OAT_FRANCE,EURCHF,1,0.0789
OAT_FRANCE,EURGBP,Bonds,FX_G10,Inter,-0.0332,0.0269,-0.0121,0.0068,-0.0111,0.002,-0.0689,-0.035,-0.0031,0.014,0.0309,1,-0.0689,0.0689,OAT_FRANCE,EURGBP,1,0.0357
OAT_FRANCE,EURJPY,Bonds,FX_G10,Inter,-0.0398,-0.0285,-0.0091,-0.0457,-0.0203,0.008,-0.2664,0.0263,0.012,-0.0306,-0.0285,1,-0.2664,0.2664,OAT_FRANCE,EURJPY,1,0.2266
OAT_FRANCE,EURUSD,Bonds,FX_G10,Inter,0.0315,-0.0202,-0.0475,-0.013,0.0035,0.0285,-0.0334,0.0189,0.008,-0.0206,-0.0103,-4,-0.0475,0.0475,EURUSD,OAT_FRANCE,4,0.016
OAT_FRANCE,GBPJPY,Bonds,FX_G10,Inter,-0.0176,-0.0392,-0.0084,-0.0386,-0.0187,0.0135,-0.1656,0.056,0.0009,-0.013,-0.028,1,-0.1656,0.1656,OAT_FRANCE,GBPJPY,1,0.148
OAT_FRANCE,GBPUSD,Bonds,FX_G10,Inter,0.0418,-0.0379,-0.0402,-0.014,0.0012,0.0361,0.0355,0.0585,-0.0058,-0.0034,-0.0126,2,0.0585,0.0585,OAT_FRANCE,GBPUSD,2,0.0167
OAT_FRANCE,GOLD,Bonds,Commodites,Inter,0.1837,-0.0208,0.0315,0.021,0.0104,0.0113,-0.017,0.0256,0.0074,-0.0034,-0.0383,0,0.1837,0.1837,Contemporain,Contemporain,0,0.0
OAT_FRANCE,COPPER,Bonds,Commodites,Inter,-0.0668,0.0076,-0.0008,-0.0113,0.0109,-0.017,0.0357,0.0099,-0.0048,0.018,0.0028,0,-0.0668,0.0668,Contemporain,Contemporain,0,0.0
OAT_FRANCE,NAT_GAS,Bonds,Commodites,Inter,-0.0122,-0.0233,-0.0036,-0.01,0.0097,-0.0386,0.0052,0.0175,0.0097,0.0292,0.0047,-1,-0.0386,0.0386,NAT_GAS,OAT_FRANCE,1,0.0264
OAT_FRANCE,NZDUSD,Bonds,FX_G10,Inter,0.0448,-0.0503,-0.0291,0.0294,0.0274,-0.0299,0.0901,0.0011,0.046,0.0128,0.0144,1,0.0901,0.0901,OAT_FRANCE,NZDUSD,1,0.0453
OAT_FRANCE,PLATINUM,Bonds,Commodites,Inter,0.0701,-0.0008,-0.0166,0.0275,0.0213,0.0133,0.0003,0.0147,0.0125,-0.0095,-0.0252,0,0.0701,0.0701,Contemporain,Contemporain,0,0.0
OAT_FRANCE,SILVER,Bonds,Commodites,Inter,0.1195,-0.008,0.0115,0.0074,0.0167,0.0015,0.0061,0.0287,0.0159,-0.0005,-0.0376,0,0.1195,0.1195,Contemporain,Contemporain,0,0.0
OAT_FRANCE,USDCAD,Bonds,FX_G10,Inter,0.0007,0.0137,0.0215,-0.0181,0.0176,-0.0163,-0.0203,-0.0229,-0.0179,-0.0106,-0.016,2,-0.0229,0.0229,OAT_FRANCE,USDCAD,2,0.0222
OAT_FRANCE,USDCHF,Bonds,FX_G10,Inter,-0.0396,-0.0104,0.0254,0.0034,0.0084,-0.016,-0.0499,-0.0064,-0.0066,-0.0082,-0.0107,1,-0.0499,0.0499,OAT_FRANCE,USDCHF,1,0.0103
OAT_FRANCE,USDJPY,Bonds,FX_G10,Inter,-0.0638,-0.0087,0.0308,-0.0332,-0.0229,-0.0209,-0.237,0.0067,0.0065,-0.0125,-0.0191,1,-0.237,0.237,OAT_FRANCE,USDJPY,1,0.1732
OAT_FRANCE,USDNOK,Bonds,FX_G10,Inter,-0.0343,0.0073,-0.0065,0.0631,0.0017,-0.0397,0.0275,0.0291,-0.0329,0.0312,-0.0341,-3,0.0631,0.0631,USDNOK,OAT_FRANCE,3,0.0288
OAT_FRANCE,USDSEK,Bonds,FX_G10,Inter,-0.0371,0.0169,0.0321,0.0184,-0.0079,-0.0063,0.013,-0.016,-0.014,0.0208,-0.0069,0,-0.0371,0.0371,Contemporain,Contemporain,0,0.0
OAT_FRANCE,ASX200,Bonds,Indices,Inter,-0.0152,0.0105,-0.0016,0.0103,0.0404,0.0022,0.0592,0.0692,0.0427,0.0541,-0.0316,2,0.0692,0.0692,OAT_FRANCE,ASX200,2,0.054
OAT_FRANCE,DOWJONES,Bonds,Indices,Inter,0.0156,0.0204,-0.0265,0.0291,0.0425,0.0024,0.0236,0.0492,0.007,0.0317,-0.0024,2,0.0492,0.0492,OAT_FRANCE,DOWJONES,2,0.0336
OAT_FRANCE,CAC40,Bonds,Indices,Inter,-0.026,0.0295,0.0088,0.0265,0.0599,0.0165,0.0531,0.0245,0.0222,-0.0015,-0.0156,-2,0.0599,0.0599,CAC40,OAT_FRANCE,2,0.0339
OAT_FRANCE,FTSE100,Bonds,Indices,Inter,-0.0625,0.0184,0.0167,0.0272,0.051,0.0153,0.0474,0.0312,0.0347,0.0126,-0.0171,0,-0.0625,0.0625,Contemporain,Contemporain,0,0.0
OAT_FRANCE,DAX,Bonds,Indices,Inter,-0.02,0.0261,0.0106,0.0313,0.0603,0.014,0.0405,0.0299,0.0257,-0.011,-0.0197,-2,0.0603,0.0603,DAX,OAT_FRANCE,2,0.0403
OAT_FRANCE,SP500,Bonds,Indices,Inter,0.0342,0.0196,-0.0187,0.029,0.0423,0.0023,0.0271,0.0518,0.0168,0.0214,0.0034,2,0.0518,0.0518,OAT_FRANCE,SP500,2,0.0176
OAT_FRANCE,HANGSENG,Bonds,Indices,Inter,-0.0676,-0.0067,-0.0128,0.0022,0.0091,-0.0022,0.0481,0.0301,0.0403,-0.0021,-0.0044,0,-0.0676,0.0676,Contemporain,Contemporain,0,0.0
OAT_FRANCE,NIKKEI225,Bonds,Indices,Inter,-0.0495,0.0143,-0.0119,0.0322,0.0165,0.0242,0.0092,0.0308,0.0281,0.001,-0.03,0,-0.0495,0.0495,Contemporain,Contemporain,0,0.0
OAT_FRANCE,NASDAQ100,Bonds,Indices,Inter,0.0585,0.0252,-0.0102,0.0282,0.0387,0.0048,0.0235,0.0471,0.0106,0.0086,0.0019,0,0.0585,0.0585,Contemporain,Contemporain,0,0.0
OAT_FRANCE,RUSSELL2000,Bonds,Indices,Inter,0.0474,0.0131,-0.0205,0.0399,0.0327,-0.0129,0.0294,0.0462,0.0133,0.0051,-0.0173,0,0.0474,0.0474,Contemporain,Contemporain,0,0.0
OAT_FRANCE,EUROSTOXX50,Bonds,Indices,Inter,-0.0293,0.0275,0.006,0.0314,0.0528,0.0131,0.0505,0.0302,0.029,-0.0052,-0.0212,-2,0.0528,0.0528,EUROSTOXX50,OAT_FRANCE,2,0.0235
OAT_FRANCE,VIX,Bonds,Indices,Inter,-0.0076,-0.023,0.0174,-0.0041,0.0026,0.0041,-0.0249,-0.0195,-0.0157,0.0083,-0.0107,1,-0.0249,0.0249,OAT_FRANCE,VIX,1,0.0173
ZINC,LEAD,Commodites,Commodites,Intra,0.5046,0.0314,0.0041,0.0053,-0.0279,0.0259,0.0138,-0.0097,0.0143,-0.0073,0.0124,0,0.5046,0.5046,Contemporain,Contemporain,0,0.0
ZINC,AUDJPY,Commodites,FX_G10,Inter,0.0775,0.0008,0.0023,0.0146,-0.0112,0.0284,0.2316,0.0254,-0.0077,-0.0012,0.0098,1,0.2316,0.2316,ZINC,AUDJPY,1,0.1541
ZINC,AUDUSD,Commodites,FX_G10,Inter,0.109,-0.0046,0.0262,0.0145,-0.0158,0.0384,0.2725,0.0169,-0.0002,0.0167,-0.01,1,0.2725,0.2725,ZINC,AUDUSD,1,0.1635
ZINC,BRENT_CRUDE,Commodites,Commodites,Intra,0.1829,-0.0161,0.0172,-0.0038,0.0285,0.0513,0.0141,0.0145,-0.0001,0.002,-0.0173,0,0.1829,0.1829,Contemporain,Contemporain,0,0.0
ZINC,WTI_CRUDE,Commodites,Commodites,Intra,0.16,-0.0102,0.02,0.0121,0.0187,0.0353,0.0086,0.013,0.0064,0.0045,-0.0292,0,0.16,0.16,Contemporain,Contemporain,0,0.0
ZINC,EURCHF,Commodites,FX_G10,Inter,-0.0076,0.0185,0.0092,-0.0032,-0.0171,0.0152,0.0194,0.0048,0.0174,0.028,-0.0194,4,0.028,0.028,ZINC,EURCHF,4,0.0204
ZINC,EURGBP,Commodites,FX_G10,Inter,-0.036,-0.0118,0.0399,0.0062,-0.0269,-0.0099,-0.0497,0.0139,0.0028,0.0336,-0.0246,1,-0.0497,0.0497,ZINC,EURGBP,1,0.0137
ZINC,EURJPY,Commodites,FX_G10,Inter,0.0284,-0.0136,0.0112,0.0116,-0.022,0.0072,0.1143,0.0219,-0.0136,0.0091,0.0051,1,0.1143,0.1143,ZINC,EURJPY,1,0.0859
ZINC,EURUSD,Commodites,FX_G10,Inter,0.0567,-0.0251,0.0413,0.0143,-0.0302,0.0169,0.1413,0.0105,-0.0038,0.0343,-0.0222,1,0.1413,0.1413,ZINC,EURUSD,1,0.0846
ZINC,GBPJPY,Commodites,FX_G10,Inter,0.0532,-0.0133,-0.0077,0.0035,0.0007,0.0094,0.1237,0.0279,-0.0192,-0.0107,0.0131,1,0.1237,0.1237,ZINC,GBPJPY,1,0.0705
ZINC,GBPUSD,Commodites,FX_G10,Inter,0.084,-0.0221,0.0153,0.0029,-0.0027,0.0192,0.1577,0.0207,-0.0138,0.0075,-0.008,1,0.1577,0.1577,ZINC,GBPUSD,1,0.0737
ZINC,GOLD,Commodites,Commodites,Intra,0.1441,0.0134,0.002,0.0109,0.0578,0.028,0.0027,-0.0054,0.0114,-0.0241,0.029,0,0.1441,0.1441,Contemporain,Contemporain,0,0.0
ZINC,COPPER,Commodites,Commodites,Intra,0.4936,0.0149,0.0098,0.0113,0.0197,0.0455,-0.0042,0.0091,0.0249,-0.0181,-0.02,0,0.4936,0.4936,Contemporain,Contemporain,0,0.0
ZINC,NAT_GAS,Commodites,Commodites,Intra,0.0352,-0.0049,0.0132,0.001,0.0041,0.0689,-0.0167,-0.0055,0.0399,-0.0056,-0.0021,-1,0.0689,0.0689,NAT_GAS,ZINC,1,0.0337
ZINC,NZDUSD,Commodites,FX_G10,Inter,0.1132,-0.0144,0.039,0.0001,-0.0133,0.0304,0.2197,0.0038,0.0122,0.0233,-0.0038,1,0.2197,0.2197,ZINC,NZDUSD,1,0.1065
ZINC,PLATINUM,Commodites,Commodites,Intra,0.2586,0.0064,-0.0063,-0.0039,0.0581,0.0337,0.0141,-0.0195,-0.013,-0.0153,-0.0,0,0.2586,0.2586,Contemporain,Contemporain,0,0.0
ZINC,SILVER,Commodites,Commodites,Intra,0.2508,0.0151,0.0045,0.0013,0.058,0.0427,0.0063,-0.0005,-0.005,-0.0206,-0.0019,0,0.2508,0.2508,Contemporain,Contemporain,0,0.0
ZINC,USDCAD,Commodites,FX_G10,Inter,-0.0777,0.0201,-0.0234,-0.0157,-0.0138,-0.0337,-0.2209,-0.0011,0.0213,-0.0233,0.0088,1,-0.2209,0.2209,ZINC,USDCAD,1,0.1432
ZINC,USDCHF,Commodites,FX_G10,Inter,-0.055,0.0375,-0.0269,-0.0143,0.0104,-0.0012,-0.1032,-0.0056,0.0189,-0.0055,0.0018,1,-0.1032,0.1032,ZINC,USDCHF,1,0.0482
ZINC,USDJPY,Commodites,FX_G10,Inter,-0.0225,0.006,-0.0236,0.0012,0.0027,-0.0076,-0.0108,0.0127,-0.0086,-0.0214,0.024,5,0.024,0.024,ZINC,USDJPY,5,0.0015
ZINC,USDNOK,Commodites,FX_G10,Inter,-0.0694,-0.005,-0.012,-0.0071,0.0204,-0.0232,-0.1413,0.0128,0.0033,-0.0303,-0.0192,1,-0.1413,0.1413,ZINC,USDNOK,1,0.0719
ZINC,USDSEK,Commodites,FX_G10,Inter,-0.0709,0.007,-0.0227,-0.0146,0.0128,-0.0346,-0.196,0.0011,0.003,-0.0178,0.0099,1,-0.196,0.196,ZINC,USDSEK,1,0.1251
ZINC,ASX200,Commodites,Indices,Inter,0.1195,-0.0083,-0.0208,0.0099,0.0217,0.048,0.0835,-0.0115,0.0055,0.0208,-0.0066,0,0.1195,0.1195,Contemporain,Contemporain,0,0.0
ZINC,DOWJONES,Commodites,Indices,Inter,0.1506,0.0198,-0.0206,0.0135,0.0423,0.0887,0.001,0.0071,0.0058,0.014,-0.0557,0,0.1506,0.1506,Contemporain,Contemporain,0,0.0
ZINC,CAC40,Commodites,Indices,Inter,0.207,-0.0113,0.0137,0.0266,0.0191,0.0421,-0.0043,-0.0114,-0.0215,0.002,-0.0231,0,0.207,0.207,Contemporain,Contemporain,0,0.0
ZINC,FTSE100,Commodites,Indices,Inter,0.2241,-0.0022,0.0067,0.0361,0.0278,0.0194,-0.0002,-0.0076,-0.0197,0.0138,-0.0383,0,0.2241,0.2241,Contemporain,Contemporain,0,0.0
ZINC,DAX,Commodites,Indices,Inter,0.1946,0.0013,0.0092,0.0211,0.0091,0.0478,-0.0037,-0.0037,-0.0328,0.0087,-0.0338,0,0.1946,0.1946,Contemporain,Contemporain,0,0.0
ZINC,SP500,Commodites,Indices,Inter,0.1586,0.0227,-0.0245,0.0016,0.0493,0.1086,-0.0005,0.0052,0.0037,0.0131,-0.057,0,0.1586,0.1586,Contemporain,Contemporain,0,0.0
ZINC,HANGSENG,Commodites,Indices,Inter,0.2405,-0.0129,0.0299,-0.0082,0.0458,0.0299,0.1011,0.0093,0.0069,0.0181,-0.0133,0,0.2405,0.2405,Contemporain,Contemporain,0,0.0
ZINC,NIKKEI225,Commodites,Indices,Inter,0.1151,0.0025,-0.0189,0.0056,0.0555,0.0332,0.0839,-0.0091,-0.0023,0.0047,0.0063,0,0.1151,0.1151,Contemporain,Contemporain,0,0.0
ZINC,NASDAQ100,Commodites,Indices,Inter,0.1388,0.0237,-0.0228,-0.0128,0.0531,0.1157,-0.0075,0.003,0.0081,0.0036,-0.0605,0,0.1388,0.1388,Contemporain,Contemporain,0,0.0
ZINC,RUSSELL2000,Commodites,Indices,Inter,0.1578,0.0055,-0.0105,0.0019,0.0371,0.1045,-0.004,0.0105,0.0013,0.0124,-0.063,0,0.1578,0.1578,Contemporain,Contemporain,0,0.0
ZINC,EUROSTOXX50,Commodites,Indices,Inter,0.2055,-0.0108,0.0095,0.0226,0.017,0.0452,-0.0018,-0.0121,-0.0276,0.0032,-0.0248,0,0.2055,0.2055,Contemporain,Contemporain,0,0.0
ZINC,VIX,Commodites,Indices,Inter,-0.1595,-0.0084,0.013,0.0069,-0.0516,-0.1172,0.0238,0.0286,0.016,-0.0193,0.0511,0,-0.1595,0.1595,Contemporain,Contemporain,0,0.0
LEAD,AUDJPY,Commodites,FX_G10,Inter,0.0949,-0.0015,0.0028,-0.0039,0.0027,0.0293,0.1722,0.0332,-0.0351,-0.0096,-0.0121,1,0.1722,0.1722,LEAD,AUDJPY,1,0.0773
LEAD,AUDUSD,Commodites,FX_G10,Inter,0.1212,-0.0172,0.0289,-0.0159,0.0086,0.0316,0.2242,0.0214,-0.0283,-0.0179,-0.0167,1,0.2242,0.2242,LEAD,AUDUSD,1,0.103
LEAD,BRENT_CRUDE,Commodites,Commodites,Intra,0.094,-0.026,0.0264,-0.0042,0.0247,0.0434,0.0403,-0.0169,0.0289,-0.0017,0.0203,0,0.094,0.094,Contemporain,Contemporain,0,0.0
LEAD,WTI_CRUDE,Commodites,Commodites,Intra,0.0842,-0.0209,0.0226,0.0045,0.0259,0.0322,0.0421,-0.0213,0.0321,-0.0118,0.0059,0,0.0842,0.0842,Contemporain,Contemporain,0,0.0
LEAD,EURCHF,Commodites,FX_G10,Inter,-0.0163,0.011,0.0195,-0.004,-0.018,0.0052,0.0188,0.0194,-0.0142,0.0009,-0.0297,5,-0.0297,0.0297,LEAD,EURCHF,5,0.0134
LEAD,EURGBP,Commodites,FX_G10,Inter,-0.0579,0.0032,0.0411,0.021,-0.0182,0.0075,0.0107,-0.0276,0.0155,-0.0119,-0.0375,0,-0.0579,0.0579,Contemporain,Contemporain,0,0.0
LEAD,EURJPY,Commodites,FX_G10,Inter,0.0465,-0.0079,0.0053,0.0137,0.002,0.0216,0.1084,0.0117,-0.0392,-0.0061,-0.0124,1,0.1084,0.1084,LEAD,EURJPY,1,0.0619
LEAD,EURUSD,Commodites,FX_G10,Inter,0.0725,-0.0342,0.0398,0.0058,0.0032,0.0247,0.1527,-0.0035,-0.031,-0.0126,-0.021,1,0.1527,0.1527,LEAD,EURUSD,1,0.0802
LEAD,GBPJPY,Commodites,FX_G10,Inter,0.0657,-0.01,-0.0267,0.001,0.0151,0.0133,0.0989,0.03,-0.0267,0.0037,-0.0088,1,0.0989,0.0989,LEAD,GBPJPY,1,0.0332
LEAD,GBPUSD,Commodites,FX_G10,Inter,0.0914,-0.0305,-0.0036,-0.0104,0.0219,0.0167,0.149,0.0184,-0.0193,-0.0031,-0.0138,1,0.149,0.149,LEAD,GBPUSD,1,0.0576
LEAD,GOLD,Commodites,Commodites,Intra,0.0948,0.0103,-0.0208,0.0415,0.0235,0.0737,0.0051,0.0126,-0.0171,-0.0096,-0.0212,0,0.0948,0.0948,Contemporain,Contemporain,0,0.0
LEAD,COPPER,Commodites,Commodites,Intra,0.3664,0.0089,-0.0022,0.0036,0.013,0.0362,0.0285,-0.0323,0.0104,-0.0108,0.0052,0,0.3664,0.3664,Contemporain,Contemporain,0,0.0
LEAD,NAT_GAS,Commodites,Commodites,Intra,0.07,-0.0075,0.005,0.0106,0.0038,-0.0031,-0.0087,-0.0288,0.0239,0.0225,-0.0041,0,0.07,0.07,Contemporain,Contemporain,0,0.0
LEAD,NZDUSD,Commodites,FX_G10,Inter,0.1244,-0.0069,0.0282,-0.0095,0.0086,0.03,0.1839,0.0056,-0.0141,-0.0041,-0.0055,1,0.1839,0.1839,LEAD,NZDUSD,1,0.0595
LEAD,PLATINUM,Commodites,Commodites,Intra,0.1782,-0.0007,-0.0159,0.0257,0.0364,0.0759,0.0297,-0.002,-0.0379,0.0043,0.0074,0,0.1782,0.1782,Contemporain,Contemporain,0,0.0
LEAD,SILVER,Commodites,Commodites,Intra,0.1684,0.0104,0.0088,0.0362,0.0087,0.0767,0.0195,0.015,-0.0262,-0.0023,-0.0143,0,0.1684,0.1684,Contemporain,Contemporain,0,0.0
LEAD,USDCAD,Commodites,FX_G10,Inter,-0.0826,0.0138,-0.0179,0.0005,-0.0178,-0.0281,-0.1898,-0.0039,0.0566,0.0073,0.0097,1,-0.1898,0.1898,LEAD,USDCAD,1,0.1072
LEAD,USDCHF,Commodites,FX_G10,Inter,-0.0759,0.0382,-0.018,-0.0083,-0.0166,-0.0161,-0.1133,0.0197,0.0138,0.0112,-0.0075,1,-0.1133,0.1133,LEAD,USDCHF,1,0.0374
LEAD,USDJPY,Commodites,FX_G10,Inter,-0.0148,0.0188,-0.0288,0.012,-0.0041,-0.0001,-0.0315,0.0171,-0.0125,0.0078,0.0036,1,-0.0315,0.0315,LEAD,USDJPY,1,0.0167
LEAD,USDNOK,Commodites,FX_G10,Inter,-0.1065,-0.0032,-0.0266,0.0026,0.0314,-0.0193,-0.0711,-0.0533,0.0841,-0.0419,0.0189,0,-0.1065,0.1065,Contemporain,Contemporain,0,0.0
LEAD,USDSEK,Commodites,FX_G10,Inter,-0.084,0.02,-0.0353,0.0031,-0.0061,-0.0331,-0.1621,-0.0094,0.0457,0.012,0.0193,1,-0.1621,0.1621,LEAD,USDSEK,1,0.0781
LEAD,ASX200,Commodites,Indices,Inter,0.0893,0.0082,-0.025,0.0203,-0.0342,0.0996,0.0653,0.0021,0.0012,-0.0,0.0149,-1,0.0996,0.0996,ASX200,LEAD,1,0.0103
LEAD,DOWJONES,Commodites,Indices,Inter,0.0922,-0.0114,-0.0354,0.0172,0.0201,0.1264,0.0234,-0.0311,-0.0015,0.0082,-0.0306,-1,0.1264,0.1264,DOWJONES,LEAD,1,0.0342
LEAD,CAC40,Commodites,Indices,Inter,0.1472,0.0134,-0.0134,0.035,-0.002,0.0578,0.0063,-0.0227,-0.0072,-0.0043,-0.0189,0,0.1472,0.1472,Contemporain,Contemporain,0,0.0
LEAD,FTSE100,Commodites,Indices,Inter,0.1452,0.0303,-0.0081,0.0348,-0.0012,0.0488,0.0155,-0.0164,-0.014,0.0015,-0.041,0,0.1452,0.1452,Contemporain,Contemporain,0,0.0
LEAD,DAX,Commodites,Indices,Inter,0.1321,0.0188,-0.0239,0.0327,-0.0051,0.0605,0.0056,-0.0165,-0.0173,0.0023,-0.029,0,0.1321,0.1321,Contemporain,Contemporain,0,0.0
LEAD,SP500,Commodites,Indices,Inter,0.0986,-0.0029,-0.0385,0.0139,0.0154,0.1327,0.016,-0.0336,-0.0034,0.0064,-0.0284,-1,0.1327,0.1327,SP500,LEAD,1,0.0341
LEAD,HANGSENG,Commodites,Indices,Inter,0.1748,-0.0037,0.0059,0.0149,0.0289,0.0632,0.1002,-0.0099,-0.0071,0.0082,0.0042,0,0.1748,0.1748,Contemporain,Contemporain,0,0.0
LEAD,NIKKEI225,Commodites,Indices,Inter,0.1019,0.0007,-0.0172,-0.0033,0.033,0.0484,0.051,0.0105,-0.0384,0.0072,0.0012,0,0.1019,0.1019,Contemporain,Contemporain,0,0.0
LEAD,NASDAQ100,Commodites,Indices,Inter,0.0899,-0.0009,-0.0427,0.0133,0.0055,0.1256,0.0092,-0.04,-0.0038,-0.0045,-0.0223,-1,0.1256,0.1256,NASDAQ100,LEAD,1,0.0357
LEAD,RUSSELL2000,Commodites,Indices,Inter,0.1085,-0.0105,-0.0197,0.0222,0.0115,0.1378,0.0145,-0.0506,-0.0072,-0.0109,-0.0324,-1,0.1378,0.1378,RUSSELL2000,LEAD,1,0.0293
LEAD,EUROSTOXX50,Commodites,Indices,Inter,0.1397,0.0069,-0.0145,0.037,-0.0054,0.0668,0.0057,-0.0252,-0.0069,-0.0083,-0.023,0,0.1397,0.1397,Contemporain,Contemporain,0,0.0
LEAD,VIX,Commodites,Indices,Inter,-0.1155,-0.0075,0.018,0.0007,-0.0348,-0.0916,0.0036,0.037,0.0033,0.0052,0.0295,0,-0.1155,0.1155,Contemporain,Contemporain,0,0.0
AUDJPY,AUDUSD,FX_G10,FX_G10,Intra,0.6632,-0.0057,-0.008,-0.0354,0.0375,-0.0475,-0.0017,0.0111,-0.0035,0.0052,-0.0112,0,0.6632,0.6632,Contemporain,Contemporain,0,0.0
AUDJPY,BRENT_CRUDE,FX_G10,Commodites,Inter,0.0355,0.0008,0.0343,0.0351,-0.0086,0.2633,0.0288,-0.0126,0.0123,-0.0289,0.0605,-1,0.2633,0.2633,BRENT_CRUDE,AUDJPY,1,0.2278
AUDJPY,WTI_CRUDE,FX_G10,Commodites,Inter,0.0145,-0.0021,0.0331,0.023,-0.0065,0.2425,0.0149,-0.0157,0.0083,-0.0271,0.0707,-1,0.2425,0.2425,WTI_CRUDE,AUDJPY,1,0.228
AUDJPY,EURCHF,FX_G10,FX_G10,Intra,0.1982,0.0246,0.0109,-0.0098,-0.0005,-0.0214,-0.0205,0.0021,0.0086,0.0171,-0.0259,0,0.1982,0.1982,Contemporain,Contemporain,0,0.0
AUDJPY,EURGBP,FX_G10,FX_G10,Intra,-0.1668,0.004,0.0444,-0.0032,-0.0489,-0.0294,-0.0084,-0.0183,0.0094,-0.0261,-0.001,0,-0.1668,0.1668,Contemporain,Contemporain,0,0.0
AUDJPY,EURJPY,FX_G10,FX_G10,Intra,0.6528,-0.0167,0.0203,-0.0318,-0.0001,-0.0164,-0.0077,0.0198,-0.0121,-0.0126,-0.0098,0,0.6528,0.6528,Contemporain,Contemporain,0,0.0
AUDJPY,EURUSD,FX_G10,FX_G10,Intra,0.1394,-0.0027,0.0068,-0.0229,-0.0051,-0.0343,0.0304,-0.0142,0.0353,-0.0102,-0.0005,0,0.1394,0.1394,Contemporain,Contemporain,0,0.0
AUDJPY,GBPJPY,FX_G10,FX_G10,Intra,0.6775,-0.03,-0.0128,-0.0218,0.0318,0.0045,-0.0061,0.0432,-0.0241,0.023,-0.0233,0,0.6775,0.6775,Contemporain,Contemporain,0,0.0
AUDJPY,GBPUSD,FX_G10,FX_G10,Intra,0.2831,-0.022,-0.0266,-0.0171,0.0333,-0.0067,0.0311,0.0187,0.0141,0.0306,-0.0205,0,0.2831,0.2831,Contemporain,Contemporain,0,0.0
AUDJPY,GOLD,FX_G10,Commodites,Inter,0.0148,0.0211,-0.0047,-0.001,0.0086,0.0026,0.0166,-0.0011,-0.0386,0.0101,-0.032,3,-0.0386,0.0386,AUDJPY,GOLD,3,0.0238
AUDJPY,COPPER,FX_G10,Commodites,Inter,0.0732,0.0075,0.0001,0.0112,0.0295,0.2868,0.0308,-0.0051,0.0108,-0.0128,0.0175,-1,0.2868,0.2868,COPPER,AUDJPY,1,0.2136
AUDJPY,NAT_GAS,FX_G10,Commodites,Inter,0.0315,-0.0184,-0.0037,0.0216,0.0488,0.0888,-0.0022,-0.0148,-0.0058,0.0515,0.0441,-1,0.0888,0.0888,NAT_GAS,AUDJPY,1,0.0573
