Date,Price,Open,High,Low,Vol.,Change %
04/26/2019,5569.3599,5570.0698,5575.25,5546.8198,75422900,0.21%
04/29/2019,5580.98,5567.0898,5593.6001,5547.1201,67208000,0.21%
04/30/2019,5586.4102,5570.4302,5586.4102,5553.1001,92198400,0.1%
05/02/2019,5538.8599,5568.2002,5573.1602,5537.9902,92443600,-0.85%
05/03/2019,5548.8398,5537.46,5563.1201,5535.5801,67538000,0.18%
05/06/2019,5483.52,5450.8301,5489.54,5422.5898,77234200,-1.18%
05/07/2019,5395.75,5478.5498,5490.3301,5387.9902,93789000,-1.6%
05/08/2019,5417.5898,5388.7202,5426.3198,5378.1802,76182500,0.4%
05/09/2019,5313.1602,5358.1001,5363.77,5307.0601,96336000,-1.93%
05/10/2019,5327.4399,5353.5,5372.25,5312.0098,82554800,0.27%
05/13/2019,5262.5698,5332.2998,5334.0601,5247.6602,87610900,-1.22%
05/14/2019,5341.3501,5292.0801,5341.3501,5288.9199,86384000,1.5%
05/15/2019,5374.2598,5348.3398,5374.2598,5297.2998,103541000,0.62%
05/16/2019,5448.1099,5365.3701,5448.1099,5346.54,89653900,1.37%
05/17/2019,5438.23,5428.1699,5450.6499,5401.6602,96770400,-0.18%
05/20/2019,5358.5898,5425.2998,5438.6001,5333.3101,88787600,-1.46%
05/21/2019,5385.46,5373.0098,5394.9102,5350.1299,79280900,0.5%
05/22/2019,5378.98,5381.6899,5399.7202,5345.2798,69422500,-0.12%
05/23/2019,5281.3701,5335.1201,5340.3799,5272.7798,95282100,-1.81%
05/24/2019,5316.5098,5307.7998,5337.6602,5302.52,86386600,0.67%
05/27/2019,5336.1899,5341.3901,5364.2202,5323.1699,55120600,0.37%
05/28/2019,5312.6899,5343.2998,5351.0898,5300.7998,123522700,-0.44%
05/29/2019,5222.1201,5249.27,5252.52,5203.8101,96891600,-1.7%
05/30/2019,5248.9102,5241.9502,5258.0498,5229.7402,53926800,0.51%
05/31/2019,5207.6299,5198.7598,5208.0698,5160.9102,92675600,-0.79%
06/03/2019,5241.46,5171.6099,5241.46,5152.2998,82486400,0.65%
06/04/2019,5268.2598,5204.2202,5278.9102,5191.6099,100999600,0.51%
06/05/2019,5292.0,5271.2598,5306.8301,5265.6001,82999200,0.45%
06/06/2019,5278.4302,5293.7202,5332.6899,5264.6201,97740400,-0.26%
06/07/2019,5364.0498,5299.71,5389.9502,5299.71,85504600,1.62%
06/10/2019,5382.5,5382.29,5397.3501,5369.8198,44478400,0.34%
06/11/2019,5408.4502,5382.8799,5431.54,5381.3101,82532500,0.48%
06/12/2019,5374.9199,5379.1499,5394.8501,5358.8101,71298300,-0.62%
06/13/2019,5375.6299,5361.6001,5392.5098,5353.1099,69304200,0.01%
06/14/2019,5367.6201,5367.1001,5369.3799,5342.1499,65531100,-0.15%
06/17/2019,5390.9502,5370.7598,5408.75,5368.0698,60116200,0.43%
06/18/2019,5509.73,5386.3799,5516.0601,5376.1201,112114700,2.2%
06/19/2019,5518.4502,5513.3198,5521.8101,5496.54,94042300,0.16%
06/20/2019,5535.5698,5551.0298,5564.1299,5535.5698,91520000,0.31%
06/21/2019,5528.3301,5534.4302,5582.2402,5518.3901,180857100,-0.13%
06/24/2019,5521.71,5534.3501,5547.1099,5514.1401,69081000,-0.12%
06/25/2019,5514.5698,5499.8198,5523.5698,5499.6499,67601900,-0.13%
06/26/2019,5500.7202,5504.6699,5531.4502,5497.2202,72145100,-0.25%
06/27/2019,5493.6099,5508.3799,5511.2202,5465.6201,68458200,-0.13%
06/28/2019,5538.9702,5491.1699,5545.0601,5486.2798,77991000,0.83%
07/01/2019,5567.9102,5584.1299,5611.2798,5567.9102,70651600,0.52%
07/02/2019,5576.8198,5578.3799,5582.9102,5556.7598,67572900,0.16%
07/03/2019,5618.8101,5579.2402,5618.8101,5579.04,63296400,0.75%
07/04/2019,5620.73,5622.7998,5629.79,5613.0298,46168300,0.03%
07/05/2019,5593.7202,5613.9199,5616.6299,5573.3501,63896500,-0.48%
07/08/2019,5589.1899,5580.2598,5598.9702,5572.77,54984500,-0.08%
07/09/2019,5572.1001,5578.3398,5582.77,5544.6201,62346600,-0.31%
07/10/2019,5567.5898,5562.4399,5606.1802,5557.6602,60776200,-0.08%
07/11/2019,5551.9502,5589.6802,5592.2998,5548.9502,57476600,-0.28%
07/12/2019,5572.8599,5559.1602,5587.8398,5552.5801,60414500,0.38%
07/15/2019,5578.21,5581.1099,5606.48,5550.8599,53770000,0.1%
07/16/2019,5614.3799,5574.1802,5626.79,5573.3599,66028700,0.65%
07/17/2019,5571.71,5602.25,5621.21,5567.8501,63754200,-0.76%
07/18/2019,5550.5498,5538.0298,5585.8101,5533.4702,63265600,-0.38%
07/19/2019,5552.3398,5580.9902,5598.0,5534.25,65514600,0.03%
07/22/2019,5567.02,5550.2998,5575.7402,5545.6099,58118200,0.26%
07/23/2019,5618.1602,5590.6001,5638.6602,5580.52,77856100,0.92%
07/24/2019,5605.8701,5617.8599,5627.0801,5583.1401,68914100,-0.22%
07/25/2019,5578.0498,5646.73,5672.77,5549.6602,106354900,-0.5%
07/26/2019,5610.0498,5572.7202,5614.25,5568.8301,71726800,0.57%
07/29/2019,5601.1001,5598.6499,5624.3398,5590.8198,59297700,-0.16%
07/30/2019,5511.0698,5610.73,5611.0,5496.77,87362100,-1.61%
07/31/2019,5518.8999,5511.5098,5538.5898,5503.1299,84213800,0.14%
08/01/2019,5557.4102,5500.9102,5563.6499,5499.8799,81383400,0.7%
08/02/2019,5359.0,5427.5498,5455.1299,5350.7598,130992200,-3.57%
08/05/2019,5241.5498,5296.0801,5315.6001,5230.46,105517800,-2.19%
08/06/2019,5234.6499,5245.52,5297.4502,5234.6499,88253800,-0.13%
08/07/2019,5266.5098,5252.73,5312.3101,5226.3901,89433100,0.61%
08/08/2019,5387.96,5333.1802,5387.96,5305.8599,79249600,2.31%
08/09/2019,5327.9199,5368.8398,5374.8999,5317.9102,71097900,-1.11%
08/12/2019,5310.3101,5362.3901,5386.46,5293.7598,60267400,-0.33%
08/13/2019,5363.0698,5292.9399,5402.9902,5268.4702,99386900,0.99%
08/14/2019,5251.2998,5367.54,5367.54,5233.8599,97168500,-2.08%
08/15/2019,5236.9302,5274.8999,5278.0698,5170.77,88556700,-0.27%
08/16/2019,5300.79,5254.6201,5306.0698,5249.3301,99103700,1.22%
08/19/2019,5371.5601,5333.1299,5378.7402,5325.7202,71538300,1.34%
08/20/2019,5344.6401,5363.5898,5391.23,5328.9399,65790300,-0.5%
08/21/2019,5435.48,5360.0298,5441.3501,5360.0298,57209100,1.7%
08/22/2019,5388.25,5414.8101,5439.6401,5378.25,70434200,-0.87%
08/23/2019,5326.8701,5413.4102,5421.2798,5326.8701,70292400,-1.14%
08/26/2019,5351.02,5310.1602,5377.02,5300.9902,49092000,0.45%
08/27/2019,5387.0898,5349.8501,5399.1802,5321.8799,70020000,0.67%
08/28/2019,5368.7998,5372.0801,5375.04,5322.9902,62433900,-0.34%
08/29/2019,5449.9702,5359.0,5452.8999,5354.5498,69419100,1.51%
08/30/2019,5480.48,5451.6001,5504.0098,5446.5801,78422900,0.56%
09/02/2019,5493.04,5483.4302,5502.5801,5479.8198,42347400,0.23%
09/03/2019,5466.0698,5484.3599,5484.54,5441.1802,57453400,-0.49%
09/04/2019,5532.0698,5518.9199,5537.1001,5508.5,60939800,1.21%
09/05/2019,5593.3701,5569.5898,5605.8799,5559.8198,84379600,1.11%
09/06/2019,5603.9902,5592.0698,5610.7002,5581.54,71138100,0.19%
09/09/2019,5588.9502,5606.3599,5611.5898,5579.9302,73880200,-0.27%
09/10/2019,5593.21,5586.8799,5596.9399,5555.5098,106338200,0.08%
09/11/2019,5618.0601,5606.4302,5626.0498,5606.4302,92098300,0.44%
09/12/2019,5642.8599,5633.9502,5667.46,5596.3701,110360200,0.44%
09/13/2019,5655.46,5649.23,5672.0698,5638.1699,85595400,0.22%
09/16/2019,5602.23,5626.6099,5632.7402,5602.23,76134900,-0.94%
09/17/2019,5615.5098,5602.96,5619.4502,5587.7402,82367800,0.24%
09/18/2019,5620.6499,5609.9199,5634.79,5601.6499,68987800,0.09%
09/19/2019,5659.0801,5617.7002,5662.8599,5616.9102,78682000,0.68%
09/20/2019,5690.7798,5655.3701,5696.25,5647.5298,188623500,0.56%
09/23/2019,5630.7598,5679.3101,5683.9302,5619.29,81625000,-1.05%
09/24/2019,5628.3301,5644.46,5648.46,5625.2402,67257400,-0.04%
09/25/2019,5583.7998,5598.5,5600.7598,5531.6201,80836400,-0.79%
09/26/2019,5620.5698,5573.6299,5632.1499,5572.4102,71044800,0.66%
09/27/2019,5640.5801,5627.4399,5645.3599,5621.5801,69249200,0.36%
09/30/2019,5677.79,5636.1499,5678.2002,5624.9399,77126700,0.66%
10/01/2019,5597.6299,5696.2002,5704.9302,5594.9302,75964100,-1.41%
10/02/2019,5422.77,5587.1401,5589.2002,5422.77,104451600,-3.12%
10/03/2019,5438.77,5432.0098,5472.6201,5393.4902,83768700,0.3%
10/04/2019,5488.3198,5456.8301,5488.3198,5426.0,76196900,0.91%
10/07/2019,5521.6099,5476.77,5524.1899,5461.5898,60954000,0.61%
10/08/2019,5456.6201,5526.0098,5531.29,5451.7202,72687700,-1.18%
10/09/2019,5499.1401,5458.1602,5515.6401,5447.0098,69267500,0.78%
10/10/2019,5569.0498,5520.98,5581.0698,5487.1699,87261800,1.27%
10/11/2019,5665.48,5576.9502,5667.3999,5574.2598,115452700,1.73%
10/14/2019,5643.0801,5646.3301,5649.6699,5600.1099,65357900,-0.4%
10/15/2019,5702.0498,5676.7402,5724.3101,5659.6899,88007900,1.04%
10/16/2019,5696.8999,5703.3901,5708.9102,5677.96,83929000,-0.09%
10/17/2019,5673.0698,5679.9199,5737.1499,5673.0698,88695900,-0.42%
10/18/2019,5636.25,5653.0801,5667.5898,5621.8701,95316900,-0.65%
10/21/2019,5648.3501,5633.04,5664.5801,5625.1001,77639300,0.21%
10/22/2019,5657.6899,5644.98,5658.6499,5612.8599,67301500,0.17%
10/23/2019,5653.4399,5617.2998,5657.6499,5616.02,75280000,-0.08%
10/24/2019,5684.3301,5678.2598,5691.5,5659.9502,83627900,0.55%
10/25/2019,5722.1499,5694.8999,5722.6401,5671.8198,71714000,0.67%
10/28/2019,5730.5698,5720.73,5747.1001,5711.1001,69809000,0.15%
10/29/2019,5740.1401,5728.1001,5742.0801,5715.2598,74571800,0.17%
10/30/2019,5765.8701,5749.6899,5765.8701,5720.27,90959100,0.45%
10/31/2019,5729.8599,5770.2598,5778.2402,5718.6299,112062300,-0.62%
11/01/2019,5761.8901,5749.48,5778.29,5739.7002,65867300,0.56%
11/04/2019,5824.2998,5788.3599,5833.6899,5784.8501,86434000,1.08%
11/05/2019,5846.8901,5825.6001,5850.0098,5818.9399,78408500,0.39%
11/06/2019,5866.7402,5847.6099,5876.27,5838.3999,86948200,0.34%
11/07/2019,5890.9902,5888.8398,5894.8701,5871.1802,105688900,0.41%
11/08/2019,5889.7002,5867.4199,5889.7002,5861.6099,94387100,-0.02%
11/11/2019,5893.8198,5873.7402,5906.3301,5871.71,60606400,0.07%
11/12/2019,5919.75,5904.27,5931.1899,5897.2998,72093200,0.44%
11/13/2019,5907.0898,5908.1602,5917.5698,5874.0601,76988600,-0.21%
11/14/2019,5901.0801,5902.3999,5916.8999,5894.0698,67172300,-0.1%
11/15/2019,5939.27,5933.0698,5947.6201,5907.9502,74070300,0.65%
11/18/2019,5929.79,5939.6401,5942.4702,5900.3501,70805300,-0.16%
11/19/2019,5909.0498,5936.9902,5966.79,5895.9102,72290900,-0.35%
11/20/2019,5894.0298,5880.6899,5902.9502,5859.5801,74180900,-0.25%
11/21/2019,5881.21,5860.5498,5895.5698,5834.2598,76235300,-0.22%
11/22/2019,5893.1299,5885.6099,5930.46,5885.6099,75146000,0.2%
11/25/2019,5924.8599,5917.8398,5933.75,5908.29,62132600,0.54%
11/26/2019,5929.6201,5927.4102,5941.5098,5909.9302,112044300,0.08%
11/27/2019,5926.8398,5943.4502,5947.2998,5921.9199,68032200,-0.05%
11/28/2019,5912.7202,5909.9502,5919.1299,5900.21,42729800,-0.24%
11/29/2019,5905.1699,5895.8901,5929.79,5885.6602,61639300,-0.13%
12/02/2019,5786.7402,5910.1201,5947.6802,5781.0298,99392100,-2.01%
12/03/2019,5727.2202,5787.1401,5800.9302,5697.0601,86293300,-1.03%
12/04/2019,5799.6802,5725.9702,5812.71,5725.9702,89688600,1.27%
12/05/2019,5801.5498,5808.2598,5849.7798,5801.46,73424300,0.03%
12/06/2019,5871.9102,5815.75,5871.9102,5811.29,75933300,1.21%
12/09/2019,5837.25,5865.73,5870.79,5836.1401,56245200,-0.59%
12/10/2019,5848.0298,5833.48,5851.1099,5776.6699,73070100,0.18%
12/11/2019,5860.8799,5844.02,5865.8799,5825.4199,62940400,0.22%
12/12/2019,5884.2598,5871.2002,5915.6499,5845.0,91513000,0.4%
12/13/2019,5919.02,5968.8599,5972.1699,5907.2202,113199500,0.59%
12/16/2019,5991.6602,5946.6499,6003.3799,5942.2998,77242800,1.23%
12/17/2019,5968.2598,5989.48,5989.48,5955.3599,84477400,-0.39%
12/18/2019,5959.6001,5971.3999,5983.02,5959.6001,80799300,-0.15%
12/19/2019,5972.2798,5963.8701,5972.2798,5942.8799,72322800,0.21%
12/20/2019,6021.5298,5979.5298,6024.1699,5966.8799,151362500,0.82%
12/23/2019,6029.3701,6013.5601,6035.9502,6005.96,46603900,0.13%
12/24/2019,6029.5498,6027.1899,6033.9902,6025.6201,12440900,0.0%
12/27/2019,6037.3901,6039.9502,6065.0,6027.7202,47289800,0.13%
12/30/2019,5982.2202,6028.96,6037.7002,5982.2202,40318700,-0.91%
12/31/2019,5978.0601,5970.5898,5987.2202,5958.25,20670000,-0.07%
01/02/2020,6041.5,6016.6099,6062.9199,6011.21,63958300,1.06%
01/03/2020,6044.1602,6007.96,6044.1602,5994.5898,60488000,0.04%
01/06/2020,6013.5898,6001.21,6017.9702,5955.25,69063700,-0.51%
01/07/2020,6012.3501,6033.2202,6065.7402,6000.0,69593800,-0.02%
01/08/2020,6031.0,5986.8101,6031.0,5972.77,71431600,0.31%
01/09/2020,6042.5498,6066.75,6071.6602,6034.1499,67961100,0.19%
01/10/2020,6037.1099,6056.7402,6057.8301,6028.29,64393300,-0.09%
01/13/2020,6036.1401,6040.9102,6058.6899,6018.3301,65192400,-0.02%
01/14/2020,6040.8901,6037.4502,6046.1201,5980.0498,75439500,0.08%
01/15/2020,6032.6099,6042.7202,6053.0098,6011.2798,79851500,-0.14%
01/16/2020,6039.0298,6039.6201,6058.9702,6021.0298,76032900,0.11%
01/17/2020,6100.7202,6066.29,6109.8101,6066.29,79316600,1.02%
01/20/2020,6078.54,6092.9702,6094.0898,6071.1699,41270000,-0.36%
01/21/2020,6045.9902,6034.2402,6045.9902,5994.1699,63922800,-0.54%
01/22/2020,6010.98,6053.8501,6069.2598,6005.77,69408800,-0.58%
01/23/2020,5971.79,5992.4702,6024.3198,5961.8701,90037200,-0.65%
01/24/2020,6024.2598,6019.6001,6064.5498,6016.77,82330600,0.88%
01/27/2020,5863.02,5924.0601,5942.8301,5851.0,104036300,-2.68%
01/28/2020,5925.8198,5886.8101,5933.7202,5857.23,84491600,1.07%
01/29/2020,5954.8901,5921.9702,5969.73,5916.23,74107000,0.49%
01/30/2020,5871.77,5886.02,5904.0801,5846.4502,89992200,-1.4%
01/31/2020,5806.3398,5891.71,5894.6899,5799.04,101862600,-1.11%
02/03/2020,5832.5098,5822.04,5857.3999,5804.1401,75677800,0.45%
02/04/2020,5935.0498,5863.3599,5935.0498,5862.8198,85595000,1.76%
02/05/2020,5985.3999,5919.0601,6004.3301,5912.4902,107839000,0.85%
02/06/2020,6038.1802,6045.04,6050.9399,6008.5498,106153100,0.88%
02/07/2020,6029.75,6027.54,6044.9702,5999.9502,82348500,-0.14%
02/10/2020,6015.6699,6008.48,6018.3101,5993.9102,65703100,-0.23%
02/11/2020,6054.7598,6047.96,6060.9702,6032.79,81568400,0.65%
02/12/2020,6104.73,6064.25,6104.73,6062.9702,92681200,0.83%
02/13/2020,6093.1401,6076.9199,6098.2598,6028.2798,92665700,-0.19%
02/14/2020,6069.3501,6096.0698,6096.0698,6067.1401,77985500,-0.39%
02/17/2020,6085.9502,6079.5298,6088.6001,6064.9199,58001900,0.27%
02/18/2020,6056.8198,6042.3799,6079.5,6039.9399,89930300,-0.48%
02/19/2020,6111.2402,6086.1099,6111.4102,6072.6602,80156900,0.9%
02/20/2020,6062.2998,6105.1699,6110.9502,6062.2998,91055800,-0.8%
02/21/2020,6029.7202,6035.0298,6067.29,5995.1401,97327600,-0.54%
02/24/2020,5791.8701,5875.8599,5884.8599,5765.1699,175269600,-3.94%
02/25/2020,5679.6802,5825.3701,5828.46,5670.71,143623800,-1.94%
02/26/2020,5684.5498,5646.1401,5707.3101,5526.1401,161976300,0.09%
02/27/2020,5495.6001,5571.7202,5613.7202,5421.3101,216328100,-3.32%
02/28/2020,5309.8999,5310.8198,5376.0498,5229.5601,268468000,-3.38%
03/02/2020,5333.52,5416.02,5430.0498,5197.5698,201844000,0.44%
03/03/2020,5393.1699,5408.1499,5509.2798,5371.6602,186265500,1.12%
03/04/2020,5464.8901,5400.4302,5493.25,5357.3501,152463500,1.33%
03/05/2020,5361.1001,5490.52,5494.1602,5329.2402,155475900,-1.9%
03/06/2020,5139.1099,5253.8198,5284.0801,5117.5698,198425500,-4.14%
03/09/2020,4707.9102,4845.27,4863.3398,4691.2002,329160800,-8.39%
03/10/2020,4636.6099,4770.6201,4924.8398,4615.1602,280309600,-1.51%
03/11/2020,4610.25,4716.2202,4766.0,4603.0498,206895800,-0.57%
03/12/2020,4044.26,4374.6699,4404.2598,4025.8899,371403200,-12.28%
03/13/2020,4118.3599,4234.3701,4438.5098,4055.1899,326461800,1.83%
03/16/2020,3881.46,3886.8201,3962.01,3632.0601,311603900,-5.75%
03/17/2020,3991.78,4041.3301,4042.46,3759.0,225787000,2.84%
03/18/2020,3754.8401,3905.53,3908.72,3726.45,214274700,-5.94%
03/19/2020,3855.5,3833.99,3909.1499,3691.0801,199534100,2.68%
03/20/2020,4048.8,4066.79,4109.1099,3984.3,271872900,5.01%
03/23/2020,3914.3101,3869.01,4097.8198,3851.1699,195845200,-3.32%
03/24/2020,4242.7002,4087.6101,4242.7002,4038.0601,185439800,8.39%
03/25/2020,4432.2998,4339.71,4453.0098,4221.3198,176942500,4.47%
03/26/2020,4543.5801,4332.79,4543.5801,4296.0601,150657300,2.51%
03/27/2020,4351.4902,4433.9502,4471.3701,4288.6602,144021100,-4.23%
03/30/2020,4378.5098,4362.0898,4379.1499,4216.4102,119404100,0.62%
03/31/2020,4396.1201,4437.7798,4468.52,4309.7202,151397700,0.4%
04/01/2020,4207.2402,4259.9399,4266.6899,4186.4502,141856100,-4.3%
04/02/2020,4220.96,4243.8398,4265.5601,4143.1602,135203200,0.33%
04/03/2020,4154.5801,4204.8101,4214.5898,4142.2798,124037700,-1.57%
04/06/2020,4346.1401,4298.5,4353.21,4268.52,141469800,4.61%
04/07/2020,4438.27,4489.3999,4527.6001,4379.27,146543100,2.12%
04/08/2020,4442.75,4397.3599,4442.75,4333.0898,96256500,0.1%
04/09/2020,4506.8501,4512.2998,4543.6899,4409.04,126589000,1.44%
04/14/2020,4523.9102,4553.5498,4577.8398,4497.5601,104764600,0.38%
04/15/2020,4353.7202,4511.8701,4525.5,4335.5898,119358000,-3.76%
04/16/2020,4350.1602,4402.3799,4418.6499,4318.8999,107745200,-0.08%
04/17/2020,4499.0098,4470.9199,4550.7798,4464.0898,134393000,3.42%
04/20/2020,4528.2998,4531.3398,4531.3398,4426.2402,79833400,0.65%
04/21/2020,4357.46,4467.4902,4477.3101,4357.46,98896700,-3.77%
04/22/2020,4411.7998,4382.2002,4417.5698,4361.4399,84195800,1.25%
04/23/2020,4451.0,4450.1899,4495.8999,4395.75,90083500,0.89%
04/24/2020,4393.3198,4387.0298,4448.73,4366.0898,81295300,-1.3%
04/27/2020,4505.2598,4479.8599,4505.2598,4448.0498,75900400,2.55%
04/28/2020,4569.79,4507.4199,4601.9399,4493.5098,104388900,1.43%
04/29/2020,4671.1099,4566.29,4678.9302,4552.8101,111685100,2.22%
04/30/2020,4572.1802,4693.2798,4719.7402,4554.9102,141611100,-2.12%
05/04/2020,4378.23,4413.1401,4427.7402,4362.1299,124810600,-4.24%
05/05/2020,4483.1299,4455.7402,4492.52,4419.9502,93373300,2.4%
05/06/2020,4433.3799,4484.1602,4484.1602,4425.7798,83242500,-1.11%
05/07/2020,4501.4399,4456.4399,4503.9399,4440.98,78225400,1.54%
05/08/2020,4549.6401,4538.0898,4560.1899,4519.5898,49408600,1.07%
05/11/2020,4490.2202,4561.1899,4569.7598,4460.2402,83493200,-1.31%
05/12/2020,4472.5,4473.4302,4499.3901,4453.6499,99269700,-0.39%
05/13/2020,4344.9502,4420.5,4422.7402,4336.5601,103285300,-2.85%
05/14/2020,4273.1299,4294.0098,4313.2598,4194.5801,127632000,-1.65%
05/15/2020,4277.6299,4314.9702,4335.77,4255.1899,111236400,0.11%
05/18/2020,4498.3398,4361.0298,4508.9502,4354.73,119506400,5.16%
05/19/2020,4458.1602,4536.0698,4536.0698,4421.1099,138767200,-0.89%
05/20/2020,4496.98,4434.6201,4499.79,4396.2002,107244100,0.87%
