Date,Price,Open,High,Low,Vol.,Change %
11/04/2019,3665.21,3631.45,3671.8101,3631.45,41802200,1.14%
11/05/2019,3676.52,3666.54,3678.6299,3661.21,48161300,0.31%
11/06/2019,3688.74,3675.4299,3692.2,3671.24,42297600,0.33%
11/07/2019,3706.6799,3694.97,3708.6499,3694.97,44578300,0.49%
11/08/2019,3699.6499,3703.3501,3706.9099,3687.99,42034700,-0.19%
11/11/2019,3696.8201,3696.97,3702.78,3683.3301,31571600,-0.08%
11/12/2019,3712.2,3700.49,3719.3999,3700.1101,34975300,0.42%
11/13/2019,3699.5,3710.74,3710.74,3679.6299,39598100,-0.34%
11/14/2019,3688.8101,3699.73,3702.9399,3687.27,31667000,-0.29%
11/15/2019,3711.6101,3698.0601,3713.26,3690.0601,33449500,0.62%
11/18/2019,3704.9199,3711.1799,3716.79,3687.3,29746000,-0.18%
11/19/2019,3696.5601,3704.8799,3733.45,3688.5901,29828000,-0.23%
11/20/2019,3683.8799,3688.8601,3688.8601,3663.21,30770900,-0.34%
11/21/2019,3679.6599,3675.75,3688.3701,3651.51,30184400,-0.11%
11/22/2019,3687.3201,3682.22,3709.8799,3682.22,31889400,0.21%
11/25/2019,3707.6799,3697.49,3710.8701,3697.49,23575400,0.55%
11/26/2019,3705.55,3708.4299,3711.75,3694.7,42776200,-0.06%
11/27/2019,3712.8501,3708.71,3721.76,3704.49,27538400,0.2%
11/28/2019,3704.48,3707.05,3708.1599,3698.22,20880800,-0.23%
11/29/2019,3703.5801,3699.3401,3719.8301,3686.9399,28771400,-0.02%
12/02/2019,3626.6599,3703.76,3729.74,3623.1201,44663300,-2.08%
12/03/2019,3610.99,3635.1499,3647.52,3594.8,37666800,-0.43%
12/04/2019,3660.02,3611.95,3665.8999,3611.95,32156300,1.36%
12/05/2019,3648.1299,3663.0,3683.0701,3648.1299,25377700,-0.32%
12/06/2019,3692.3401,3653.23,3692.71,3653.23,29106900,1.21%
12/09/2019,3672.1799,3691.8601,3691.8601,3671.0701,26448800,-0.55%
12/10/2019,3671.78,3671.97,3675.8799,3625.0,28580800,-0.01%
12/11/2019,3687.45,3667.45,3692.1101,3659.53,26621200,0.43%
12/12/2019,3706.3501,3689.6699,3723.6001,3675.6299,40502800,0.51%
12/13/2019,3731.0701,3720.6499,3765.7,3720.6499,49284900,0.67%
12/16/2019,3772.74,3738.9099,3778.47,3738.9099,30015600,1.12%
12/17/2019,3745.28,3769.1399,3769.1399,3742.6201,37228600,-0.73%
12/18/2019,3739.0,3744.0,3755.8101,3739.0,33479600,-0.17%
12/19/2019,3739.1699,3741.53,3747.3401,3722.5701,35609900,0.0%
12/20/2019,3776.5601,3740.71,3776.5601,3738.22,84848100,1.0%
12/23/2019,3776.6599,3775.0701,3778.98,3767.8,23064700,0.0%
12/27/2019,3782.27,3776.8201,3794.9299,3775.26,24437900,0.15%
12/30/2019,3748.47,3780.4399,3780.4399,3748.47,18684000,-0.89%
01/03/2020,3773.3701,3787.5701,3787.5701,3745.54,30343400,0.66%
01/06/2020,3752.52,3764.3401,3764.3401,3710.9399,28339400,-0.55%
01/07/2020,3759.25,3760.0901,3784.4199,3748.1299,29853300,0.18%
01/08/2020,3772.5601,3752.8701,3775.4299,3732.8999,34988400,0.35%
01/09/2020,3795.8799,3782.77,3807.0901,3782.77,33480100,0.62%
01/10/2020,3789.52,3801.1201,3803.9099,3786.9299,27400900,-0.17%
01/13/2020,3779.6799,3789.8701,3798.5801,3768.45,27508600,-0.26%
01/14/2020,3774.8799,3779.3501,3783.76,3745.47,33071500,-0.13%
01/15/2020,3768.96,3774.9299,3778.9399,3755.3,33409000,-0.16%
01/16/2020,3774.1399,3770.96,3785.6699,3758.55,17583900,0.14%
01/17/2020,3808.26,3780.54,3813.8,3780.54,33003100,0.9%
01/20/2020,3799.03,3804.74,3805.6101,3791.51,20831600,-0.24%
01/21/2020,3789.1201,3786.26,3789.1201,3760.3601,27585100,-0.26%
01/22/2020,3769.79,3792.05,3802.6799,3765.49,32477100,-0.51%
01/23/2020,3736.8501,3764.1001,3770.01,3734.0601,33330600,-0.87%
01/24/2020,3779.1599,3744.75,3795.3301,3744.75,31726500,1.13%
01/27/2020,3677.8401,3754.6299,3754.6299,3673.8,44844200,-2.68%
01/28/2020,3719.22,3684.6899,3722.71,3671.74,37478400,1.13%
01/29/2020,3736.3601,3717.6399,3743.26,3715.74,36474700,0.46%
01/30/2020,3690.78,3717.9299,3717.9299,3676.6599,42455300,-1.22%
01/31/2020,3640.9099,3697.6699,3705.3301,3639.4399,49702300,-1.35%
02/03/2020,3661.27,3646.8601,3673.28,3641.8401,32500600,0.56%
02/04/2020,3732.28,3670.98,3732.28,3670.98,45379700,1.94%
02/05/2020,3777.8401,3727.22,3782.8501,3717.72,56845600,1.22%
02/06/2020,3805.52,3791.0701,3808.74,3790.54,52514600,0.73%
02/07/2020,3798.49,3804.8601,3806.0601,3782.21,39161600,-0.18%
02/10/2020,3793.1799,3794.1799,3794.1799,3779.1001,28458100,-0.14%
02/11/2020,3825.8401,3804.46,3832.0601,3804.46,38624600,0.86%
02/12/2020,3854.4299,3829.6599,3854.4299,3829.6599,42244300,0.75%
02/13/2020,3846.74,3849.1001,3849.1001,3799.98,38736400,-0.2%
02/14/2020,3840.97,3847.9299,3851.4199,3835.79,29903600,-0.15%
02/17/2020,3853.27,3843.1001,3854.3,3841.0601,0,0.32%
02/18/2020,3836.54,3848.5601,3848.5601,3826.23,53062800,-0.43%
02/19/2020,3865.1799,3846.3899,3865.4299,3846.3899,40369200,0.75%
02/20/2020,3822.98,3867.28,3867.28,3822.98,41279700,-1.09%
02/21/2020,3800.3799,3816.51,3827.3601,3776.8201,48443600,-0.59%
02/24/2020,3647.98,3762.3501,3762.3501,3632.29,79995300,-4.01%
02/25/2020,3572.51,3655.8401,3668.7,3568.48,62808900,-2.07%
02/26/2020,3577.6799,3567.03,3595.8,3467.5801,71790400,0.14%
02/27/2020,3455.9199,3553.05,3553.05,3410.7,86756400,-3.4%
02/28/2020,3329.49,3431.52,3431.52,3283.1799,123088500,-3.66%
03/02/2020,3338.8301,3355.3301,3406.3999,3257.99,90017600,0.28%
03/03/2020,3371.97,3355.52,3448.24,3354.3,79445600,0.99%
03/04/2020,3420.5601,3374.0,3438.21,3350.23,66431500,1.44%
03/05/2020,3363.5801,3431.78,3438.0601,3338.4099,73060200,-1.67%
03/06/2020,3232.0701,3347.8301,3347.8301,3216.4399,85089300,-3.91%
03/09/2020,2959.0701,3214.2,3214.2,2939.8501,143365800,-8.45%
03/10/2020,2910.02,2973.6101,3088.5701,2896.74,118221300,-1.66%
03/11/2020,2905.5601,2924.9299,2998.6499,2893.4299,87723500,-0.15%
03/12/2020,2545.23,2883.25,2883.25,2535.8899,167329900,-12.4%
03/13/2020,2586.02,2584.3601,2793.27,2537.27,136547100,1.6%
03/16/2020,2450.3701,2557.71,2557.71,2302.8401,137137000,-5.25%
03/17/2020,2530.5,2475.1799,2555.4099,2376.23,106905300,3.27%
03/18/2020,2385.8201,2507.3301,2507.3301,2365.7,98214900,-5.72%
03/19/2020,2454.0801,2388.9399,2461.5701,2345.3,101353900,2.86%
03/20/2020,2548.5,2475.1399,2613.53,2475.1399,133712500,3.85%
03/23/2020,2485.54,2520.48,2588.48,2427.8701,0,-2.47%
03/24/2020,2715.1101,2507.6101,2715.1101,2507.6101,87882800,9.24%
03/25/2020,2800.1399,2756.99,2829.3401,2670.27,90505600,3.13%
03/26/2020,2847.78,2765.8601,2847.78,2706.29,65311000,1.7%
03/27/2020,2728.6499,2803.0901,2803.0901,2694.78,66178500,-4.18%
03/30/2020,2765.6201,2734.9199,2765.6201,2658.8799,64132100,1.35%
03/31/2020,2786.8999,2780.8,2827.3201,2728.02,74498500,0.77%
04/01/2020,2680.3,2760.54,2760.54,2663.4199,63218900,-3.83%
04/02/2020,2688.49,2693.1299,2711.45,2626.1001,66558700,0.31%
04/03/2020,2662.99,2686.0701,2693.5,2655.8,63604500,-0.95%
04/06/2020,2795.97,2701.8601,2804.7,2701.8601,58554000,4.99%
04/07/2020,2857.6699,2819.53,2914.46,2819.53,68931200,2.21%
04/08/2020,2851.27,2846.25,2851.27,2793.71,47429200,-0.22%
04/09/2020,2892.79,2864.45,2922.0701,2833.45,63031900,1.46%
04/14/2020,2917.74,2911.2,2956.22,2905.72,51060900,0.86%
04/15/2020,2808.2,2914.3,2914.3,2795.47,60155000,-3.75%
04/16/2020,2812.3501,2826.7,2853.5701,2792.1699,53496700,0.15%
04/17/2020,2888.3,2842.1001,2931.55,2842.1001,61196500,2.7%
04/20/2020,2909.5,2894.9099,2909.5,2839.1799,42212500,0.73%
04/21/2020,2791.3401,2889.5701,2889.5701,2791.3401,50936200,-4.06%
04/22/2020,2834.8999,2800.8101,2838.26,2800.8101,41194100,1.56%
04/23/2020,2852.46,2837.3201,2883.6001,2815.1201,41583000,0.62%
04/24/2020,2809.0701,2837.3301,2849.0801,2799.1201,42442100,-1.52%
04/27/2020,2882.0901,2838.96,2882.1101,2838.96,36116400,2.6%
04/28/2020,2932.0601,2882.8101,2951.3501,2880.72,54617500,1.73%
04/29/2020,2996.0801,2934.49,3000.49,2919.74,50038700,2.18%
04/30/2020,2927.9299,3003.21,3023.8301,2917.3101,72735300,-2.27%
05/04/2020,2816.48,2898.8899,2898.8899,2801.0701,57385400,-3.81%
05/05/2020,2875.9099,2830.3301,2878.51,2827.3701,48881400,2.11%
05/06/2020,2843.76,2876.45,2878.7,2839.77,41340100,-1.12%
05/07/2020,2880.6001,2842.8201,2883.02,2842.8201,40523600,1.3%
05/08/2020,2908.1101,2892.95,2912.02,2887.49,30049200,0.96%
05/11/2020,2883.75,2915.72,2927.26,2861.71,34181800,-0.84%
05/12/2020,2884.2,2878.6101,2896.3999,2871.25,34341700,0.02%
05/13/2020,2810.55,2872.01,2872.01,2805.27,43276900,-2.55%
05/14/2020,2760.23,2796.48,2796.48,2708.0701,57058600,-1.79%
05/15/2020,2770.7,2777.4299,2801.8501,2755.1499,45571600,0.38%
05/18/2020,2911.8799,2800.0701,2923.3201,2800.0701,49019700,5.1%
05/19/2020,2902.5801,2931.1699,2944.96,2876.6599,67917600,-0.32%
05/20/2020,2942.3899,2895.51,2946.47,2874.95,53598800,1.37%
05/22/2020,2905.47,2889.3799,2922.2,2854.0701,45185000,-1.25%
05/25/2020,2971.3501,2919.1001,2971.3501,2912.96,26951600,2.27%
05/26/2020,2999.22,2983.6499,3009.4299,2978.53,57523000,0.94%
05/27/2020,3051.0801,3004.0901,3067.3501,3002.6599,79310100,1.73%
05/28/2020,3094.47,3058.75,3102.96,3053.76,58748700,1.42%
05/29/2020,3050.2,3081.78,3096.24,3049.3301,74784400,-1.43%
06/02/2020,3159.02,3096.1499,3168.48,3096.1499,61020800,3.57%
06/03/2020,3269.5901,3169.73,3275.6799,3169.73,72247900,3.5%
06/04/2020,3261.6699,3261.0901,3293.26,3232.79,72905500,-0.24%
06/05/2020,3384.29,3281.9199,3386.96,3281.9199,92614300,3.76%
06/08/2020,3366.29,3378.9399,3394.8999,3341.24,73190200,-0.53%
06/09/2020,3320.71,3368.55,3377.2,3294.74,74580700,-1.35%
06/10/2020,3293.71,3327.3101,3355.76,3289.25,52914000,-0.81%
06/11/2020,3144.5701,3263.6101,3263.6101,3144.5701,75070500,-4.53%
06/12/2020,3153.74,3135.22,3213.76,3110.3,56149700,0.29%
06/15/2020,3136.3999,3131.4299,3153.3701,3054.1101,52217200,-0.55%
06/16/2020,3242.6499,3156.03,3277.8701,3156.03,65934800,3.39%
06/17/2020,3267.26,3240.0901,3282.9199,3238.5601,51162200,0.76%
06/18/2020,3249.8999,3260.6699,3288.1799,3225.1001,53767800,-0.53%
06/19/2020,3269.1001,3257.0,3300.6599,3257.0,111740900,0.59%
06/22/2020,3241.6899,3259.4299,3279.4199,3219.1499,35277100,-0.84%
06/23/2020,3298.8301,3253.3301,3317.8701,3253.3301,47214600,1.76%
